path,type,subtype,speaker,label
commands/842899160/ita/ita_2.wav,command,telegram_bot,842899160,2
commands/842899160/ita/ita_10.wav,command,telegram_bot,842899160,10
commands/842899160/ita/ita_21.wav,command,telegram_bot,842899160,21
commands/842899160/ita/ita_24.wav,command,telegram_bot,842899160,24
commands/842899160/ita/ita_15.wav,command,telegram_bot,842899160,15
commands/842899160/ita/ita_5.wav,command,telegram_bot,842899160,5
commands/1609876882/ita/ita_3.wav,command,telegram_bot,1609876882,3
commands/1609876882/ita/ita_9.wav,command,telegram_bot,1609876882,9
commands/1609876882/ita/ita_2.wav,command,telegram_bot,1609876882,2
commands/1609876882/ita/ita_30.wav,command,telegram_bot,1609876882,30
commands/1609876882/ita/ita_0.wav,command,telegram_bot,1609876882,0
commands/1609876882/ita/ita_4.wav,command,telegram_bot,1609876882,4
commands/1609876882/ita/ita_10.wav,command,telegram_bot,1609876882,10
commands/1609876882/ita/ita_26.wav,command,telegram_bot,1609876882,26
commands/1609876882/ita/ita_8.wav,command,telegram_bot,1609876882,8
commands/1609876882/ita/ita_21.wav,command,telegram_bot,1609876882,21
commands/1609876882/ita/ita_25.wav,command,telegram_bot,1609876882,25
commands/1609876882/ita/ita_13.wav,command,telegram_bot,1609876882,13
commands/1609876882/ita/ita_27.wav,command,telegram_bot,1609876882,27
commands/1609876882/ita/ita_1.wav,command,telegram_bot,1609876882,1
commands/1609876882/ita/ita_12.wav,command,telegram_bot,1609876882,12
commands/1609876882/ita/ita_6.wav,command,telegram_bot,1609876882,6
commands/1609876882/ita/ita_23.wav,command,telegram_bot,1609876882,23
commands/1609876882/ita/ita_24.wav,command,telegram_bot,1609876882,24
commands/1609876882/ita/ita_11.wav,command,telegram_bot,1609876882,11
commands/1609876882/ita/eng_23.wav,command,telegram_bot,1609876882,23
commands/1609876882/ita/ita_15.wav,command,telegram_bot,1609876882,15
commands/1609876882/ita/ita_22.wav,command,telegram_bot,1609876882,22
commands/1609876882/ita/ita_29.wav,command,telegram_bot,1609876882,29
commands/1609876882/ita/ita_28.wav,command,telegram_bot,1609876882,28
commands/1609876882/ita/ita_5.wav,command,telegram_bot,1609876882,5
commands/1609876882/ita/ita_7.wav,command,telegram_bot,1609876882,7
commands/1609876882/ita/ita_14.wav,command,telegram_bot,1609876882,14
commands/362625280/ita/ita_3.wav,command,telegram_bot,362625280,3
commands/362625280/ita/ita_16.wav,command,telegram_bot,362625280,16
commands/362625280/ita/ita_9.wav,command,telegram_bot,362625280,9
commands/362625280/ita/ita_2.wav,command,telegram_bot,362625280,2
commands/362625280/ita/ita_30.wav,command,telegram_bot,362625280,30
commands/362625280/ita/ita_0.wav,command,telegram_bot,362625280,0
commands/362625280/ita/ita_4.wav,command,telegram_bot,362625280,4
commands/362625280/ita/ita_18.wav,command,telegram_bot,362625280,18
commands/362625280/ita/ita_10.wav,command,telegram_bot,362625280,10
commands/362625280/ita/ita_26.wav,command,telegram_bot,362625280,26
commands/362625280/ita/ita_8.wav,command,telegram_bot,362625280,8
commands/362625280/ita/ita_19.wav,command,telegram_bot,362625280,19
commands/362625280/ita/ita_21.wav,command,telegram_bot,362625280,21
commands/362625280/ita/ita_25.wav,command,telegram_bot,362625280,25
commands/362625280/ita/ita_13.wav,command,telegram_bot,362625280,13
commands/362625280/ita/ita_17.wav,command,telegram_bot,362625280,17
commands/362625280/ita/ita_27.wav,command,telegram_bot,362625280,27
commands/362625280/ita/ita_1.wav,command,telegram_bot,362625280,1
commands/362625280/ita/ita_12.wav,command,telegram_bot,362625280,12
commands/362625280/ita/ita_6.wav,command,telegram_bot,362625280,6
commands/362625280/ita/ita_23.wav,command,telegram_bot,362625280,23
commands/362625280/ita/ita_24.wav,command,telegram_bot,362625280,24
commands/362625280/ita/ita_11.wav,command,telegram_bot,362625280,11
commands/362625280/ita/eng_23.wav,command,telegram_bot,362625280,23
commands/362625280/ita/ita_15.wav,command,telegram_bot,362625280,15
commands/362625280/ita/ita_22.wav,command,telegram_bot,362625280,22
commands/362625280/ita/ita_29.wav,command,telegram_bot,362625280,29
commands/362625280/ita/ita_28.wav,command,telegram_bot,362625280,28
commands/362625280/ita/ita_5.wav,command,telegram_bot,362625280,5
commands/362625280/ita/ita_7.wav,command,telegram_bot,362625280,7
commands/362625280/ita/ita_14.wav,command,telegram_bot,362625280,14
commands/406576777/ita/ita_3.wav,command,telegram_bot,406576777,3
commands/406576777/ita/ita_16.wav,command,telegram_bot,406576777,16
commands/406576777/ita/ita_9.wav,command,telegram_bot,406576777,9
commands/406576777/ita/ita_2.wav,command,telegram_bot,406576777,2
commands/406576777/ita/ita_30.wav,command,telegram_bot,406576777,30
commands/406576777/ita/ita_0.wav,command,telegram_bot,406576777,0
commands/406576777/ita/ita_4.wav,command,telegram_bot,406576777,4
commands/406576777/ita/ita_18.wav,command,telegram_bot,406576777,18
commands/406576777/ita/ita_10.wav,command,telegram_bot,406576777,10
commands/406576777/ita/ita_20.wav,command,telegram_bot,406576777,20
commands/406576777/ita/mc_ita_16.wav,command,telegram_bot,406576777,16
commands/406576777/ita/ita_26.wav,command,telegram_bot,406576777,26
commands/406576777/ita/ita_8.wav,command,telegram_bot,406576777,8
commands/406576777/ita/ita_19.wav,command,telegram_bot,406576777,19
commands/406576777/ita/ita_21.wav,command,telegram_bot,406576777,21
commands/406576777/ita/ita_25.wav,command,telegram_bot,406576777,25
commands/406576777/ita/ita_13.wav,command,telegram_bot,406576777,13
commands/406576777/ita/mc_ita_17.wav,command,telegram_bot,406576777,17
commands/406576777/ita/ita_17.wav,command,telegram_bot,406576777,17
commands/406576777/ita/ita_27.wav,command,telegram_bot,406576777,27
commands/406576777/ita/ita_1.wav,command,telegram_bot,406576777,1
commands/406576777/ita/ita_12.wav,command,telegram_bot,406576777,12
commands/406576777/ita/ita_6.wav,command,telegram_bot,406576777,6
commands/406576777/ita/ita_23.wav,command,telegram_bot,406576777,23
commands/406576777/ita/ita_24.wav,command,telegram_bot,406576777,24
commands/406576777/ita/ita_11.wav,command,telegram_bot,406576777,11
commands/406576777/ita/eng_23.wav,command,telegram_bot,406576777,23
commands/406576777/ita/ita_15.wav,command,telegram_bot,406576777,15
commands/406576777/ita/ita_22.wav,command,telegram_bot,406576777,22
commands/406576777/ita/ita_29.wav,command,telegram_bot,406576777,29
commands/406576777/ita/ita_28.wav,command,telegram_bot,406576777,28
commands/406576777/ita/ita_5.wav,command,telegram_bot,406576777,5
commands/406576777/ita/ita_7.wav,command,telegram_bot,406576777,7
commands/406576777/ita/ita_14.wav,command,telegram_bot,406576777,14
commands/2121819999/ita/ita_3.wav,command,telegram_bot,2121819999,3
commands/2121819999/ita/ita_16.wav,command,telegram_bot,2121819999,16
commands/2121819999/ita/ita_9.wav,command,telegram_bot,2121819999,9
commands/2121819999/ita/ita_2.wav,command,telegram_bot,2121819999,2
commands/2121819999/ita/ita_30.wav,command,telegram_bot,2121819999,30
commands/2121819999/ita/ita_0.wav,command,telegram_bot,2121819999,0
commands/2121819999/ita/ita_4.wav,command,telegram_bot,2121819999,4
commands/2121819999/ita/ita_10.wav,command,telegram_bot,2121819999,10
commands/2121819999/ita/ita_26.wav,command,telegram_bot,2121819999,26
commands/2121819999/ita/ita_8.wav,command,telegram_bot,2121819999,8
commands/2121819999/ita/ita_21.wav,command,telegram_bot,2121819999,21
commands/2121819999/ita/ita_25.wav,command,telegram_bot,2121819999,25
commands/2121819999/ita/ita_13.wav,command,telegram_bot,2121819999,13
commands/2121819999/ita/ita_17.wav,command,telegram_bot,2121819999,17
commands/2121819999/ita/ita_27.wav,command,telegram_bot,2121819999,27
commands/2121819999/ita/ita_1.wav,command,telegram_bot,2121819999,1
commands/2121819999/ita/ita_12.wav,command,telegram_bot,2121819999,12
commands/2121819999/ita/ita_6.wav,command,telegram_bot,2121819999,6
commands/2121819999/ita/ita_23.wav,command,telegram_bot,2121819999,23
commands/2121819999/ita/ita_24.wav,command,telegram_bot,2121819999,24
commands/2121819999/ita/ita_11.wav,command,telegram_bot,2121819999,11
commands/2121819999/ita/eng_23.wav,command,telegram_bot,2121819999,23
commands/2121819999/ita/ita_15.wav,command,telegram_bot,2121819999,15
commands/2121819999/ita/ita_22.wav,command,telegram_bot,2121819999,22
commands/2121819999/ita/ita_29.wav,command,telegram_bot,2121819999,29
commands/2121819999/ita/ita_28.wav,command,telegram_bot,2121819999,28
commands/2121819999/ita/ita_5.wav,command,telegram_bot,2121819999,5
commands/2121819999/ita/ita_7.wav,command,telegram_bot,2121819999,7
commands/2121819999/ita/ita_14.wav,command,telegram_bot,2121819999,14
commands/1659685150/ita/ita_3.wav,command,telegram_bot,1659685150,3
commands/1659685150/ita/ita_16.wav,command,telegram_bot,1659685150,16
commands/1659685150/ita/ita_9.wav,command,telegram_bot,1659685150,9
commands/1659685150/ita/ita_2.wav,command,telegram_bot,1659685150,2
commands/1659685150/ita/ita_30.wav,command,telegram_bot,1659685150,30
commands/1659685150/ita/ita_0.wav,command,telegram_bot,1659685150,0
commands/1659685150/ita/ita_4.wav,command,telegram_bot,1659685150,4
