path,type,subtype,speaker,command
commands/2114178392/eng/eng_29.wav,command,telegram_bot,2114178392,29
commands/2114178392/eng/eng_1.wav,command,telegram_bot,2114178392,1
commands/2114178392/eng/eng_14.wav,command,telegram_bot,2114178392,14
commands/2114178392/eng/eng_15.wav,command,telegram_bot,2114178392,15
commands/2114178392/eng/eng_22.wav,command,telegram_bot,2114178392,22
commands/2114178392/eng/ita_23.wav,command,telegram_bot,2114178392,23
commands/2114178392/eng/eng_9.wav,command,telegram_bot,2114178392,9
commands/2114178392/eng/eng_4.wav,command,telegram_bot,2114178392,4
commands/2114178392/eng/eng_12.wav,command,telegram_bot,2114178392,12
commands/2114178392/eng/eng_23.wav,command,telegram_bot,2114178392,23
commands/2114178392/eng/eng_2.wav,command,telegram_bot,2114178392,2
commands/2114178392/eng/eng_25.wav,command,telegram_bot,2114178392,25
commands/2114178392/eng/eng_6.wav,command,telegram_bot,2114178392,6
commands/2114178392/eng/eng_3.wav,command,telegram_bot,2114178392,3
commands/2114178392/eng/eng_13.wav,command,telegram_bot,2114178392,13
commands/2114178392/eng/eng_28.wav,command,telegram_bot,2114178392,28
commands/2114178392/eng/eng_5.wav,command,telegram_bot,2114178392,5
commands/2114178392/eng/eng_26.wav,command,telegram_bot,2114178392,26
commands/2114178392/eng/eng_7.wav,command,telegram_bot,2114178392,7
commands/2114178392/eng/eng_11.wav,command,telegram_bot,2114178392,11
commands/2114178392/eng/eng_30.wav,command,telegram_bot,2114178392,30
commands/2114178392/eng/eng_0.wav,command,telegram_bot,2114178392,0
commands/2114178392/eng/eng_27.wav,command,telegram_bot,2114178392,27
commands/2114178392/eng/eng_21.wav,command,telegram_bot,2114178392,21
commands/2114178392/eng/eng_24.wav,command,telegram_bot,2114178392,24
commands/2114178392/eng/eng_8.wav,command,telegram_bot,2114178392,8
commands/2114178392/eng/eng_10.wav,command,telegram_bot,2114178392,10
commands/1609876882/eng/eng_29.wav,command,telegram_bot,1609876882,29
commands/1609876882/eng/eng_1.wav,command,telegram_bot,1609876882,1
commands/1609876882/eng/eng_14.wav,command,telegram_bot,1609876882,14
commands/1609876882/eng/eng_15.wav,command,telegram_bot,1609876882,15
commands/1609876882/eng/eng_22.wav,command,telegram_bot,1609876882,22
