path,type,subtype,speaker,intent,explicit,implicit
common_voice_es_37487860.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37999828.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37530600.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37821225.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37346075.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37530224.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37376507.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37907520.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37415427.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37596555.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37999552.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37955624.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37946247.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37843759.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37415430.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37740195.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37861661.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37978269.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37938420.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37815710.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37475859.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37796499.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37999605.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37923276.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37415974.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37360163.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37999689.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37441438.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37907501.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37426337.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37993683.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37784751.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37796610.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37731535.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37360162.wav,reject,mozilla,unknown,23,58,0
common_voice_es_37332683.wav,reject,mozilla,unknown,23,58,0
