path,type,subtype,speaker,command
eng/common_voice_en_19182167.wav,reject,mozilla,19182167,31
eng/common_voice_en_21023153.wav,reject,mozilla,21023153,31
eng/common_voice_en_20730235.wav,reject,mozilla,20730235,31
eng/common_voice_en_19699680.wav,reject,mozilla,19699680,31
eng/common_voice_en_23370119.wav,reject,mozilla,23370119,31
eng/common_voice_en_19848031.wav,reject,mozilla,19848031,31
eng/common_voice_en_21783129.wav,reject,mozilla,21783129,31
eng/common_voice_en_19238911.wav,reject,mozilla,19238911,31
eng/common_voice_en_23371091.wav,reject,mozilla,23371091,31
eng/common_voice_en_21781834.wav,reject,mozilla,21781834,31
eng/common_voice_en_23681143.wav,reject,mozilla,23681143,31
eng/common_voice_en_19975280.wav,reject,mozilla,19975280,31
eng/common_voice_en_19961008.wav,reject,mozilla,19961008,31
eng/common_voice_en_23342771.wav,reject,mozilla,23342771,31
eng/common_voice_en_18623642.wav,reject,mozilla,18623642,31
eng/common_voice_en_19680504.wav,reject,mozilla,19680504,31
eng/common_voice_en_20629183.wav,reject,mozilla,20629183,31
eng/common_voice_en_20312408.wav,reject,mozilla,20312408,31
eng/common_voice_en_18697857.wav,reject,mozilla,18697857,31
eng/common_voice_en_19663941.wav,reject,mozilla,19663941,31
eng/common_voice_en_21650665.wav,reject,mozilla,21650665,31
eng/common_voice_en_20039700.wav,reject,mozilla,20039700,31
eng/common_voice_en_19472002.wav,reject,mozilla,19472002,31
eng/common_voice_en_21381659.wav,reject,mozilla,21381659,31
eng/common_voice_en_21433424.wav,reject,mozilla,21433424,31
eng/common_voice_en_18314946.wav,reject,mozilla,18314946,31
eng/common_voice_en_19051569.wav,reject,mozilla,19051569,31
eng/common_voice_en_18556340.wav,reject,mozilla,18556340,31
eng/common_voice_en_19476877.wav,reject,mozilla,19476877,31
eng/common_voice_en_19686448.wav,reject,mozilla,19686448,31
eng/common_voice_en_18485044.wav,reject,mozilla,18485044,31
eng/common_voice_en_21300786.wav,reject,mozilla,21300786,31
eng/common_voice_en_19693294.wav,reject,mozilla,19693294,31
eng/common_voice_en_20791655.wav,reject,mozilla,20791655,31
eng/common_voice_en_21765609.wav,reject,mozilla,21765609,31
eng/common_voice_en_19182180.wav,reject,mozilla,19182180,31
eng/common_voice_en_19287998.wav,reject,mozilla,19287998,31
eng/common_voice_en_19294199.wav,reject,mozilla,19294199,31
eng/common_voice_en_22944767.wav,reject,mozilla,22944767,31
eng/common_voice_en_20602241.wav,reject,mozilla,20602241,31
eng/common_voice_en_19964439.wav,reject,mozilla,19964439,31
eng/common_voice_en_18490057.wav,reject,mozilla,18490057,31
eng/common_voice_en_20511393.wav,reject,mozilla,20511393,31
eng/common_voice_en_20182106.wav,reject,mozilla,20182106,31
eng/common_voice_en_19991360.wav,reject,mozilla,19991360,31
eng/common_voice_en_18695960.wav,reject,mozilla,18695960,31
eng/common_voice_en_17781157.wav,reject,mozilla,17781157,31
eng/common_voice_en_19754533.wav,reject,mozilla,19754533,31
eng/common_voice_en_19759368.wav,reject,mozilla,19759368,31
eng/common_voice_en_18944731.wav,reject,mozilla,18944731,31
