path,type,subtype,speaker,command
bed/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,-1
bed/772db621_nohash_1.wav,reject,google_speech,772db621,-1
bed/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,-1
bed/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,-1
bed/d3f22f0e_nohash_2.wav,reject,google_speech,d3f22f0e,-1
bed/ae04cdbe_nohash_0.wav,reject,google_speech,ae04cdbe,-1
bed/57b38f48_nohash_0.wav,reject,google_speech,57b38f48,-1
bed/93ec8b84_nohash_1.wav,reject,google_speech,93ec8b84,-1
bird/1d919a90_nohash_1.wav,reject,google_speech,1d919a90,-1
bird/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,-1
bird/772db621_nohash_1.wav,reject,google_speech,772db621,-1
bird/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,-1
bird/541120c7_nohash_1.wav,reject,google_speech,541120c7,-1
bird/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,-1
bird/ae04cdbe_nohash_0.wav,reject,google_speech,ae04cdbe,-1
bird/093f65a1_nohash_0.wav,reject,google_speech,093f65a1,-1
cat/16db1582_nohash_4.wav,reject,google_speech,16db1582,-1
cat/3efef882_nohash_1.wav,reject,google_speech,3efef882,-1
cat/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,-1
cat/6414258b_nohash_3.wav,reject,google_speech,6414258b,-1
cat/541120c7_nohash_1.wav,reject,google_speech,541120c7,-1
cat/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,-1
cat/d0426d63_nohash_0.wav,reject,google_speech,d0426d63,-1
cat/ae04cdbe_nohash_0.wav,reject,google_speech,ae04cdbe,-1
dog/1d919a90_nohash_1.wav,reject,google_speech,1d919a90,-1
dog/86fa2dcd_nohash_2.wav,reject,google_speech,86fa2dcd,-1
dog/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,-1
dog/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,-1
dog/d0426d63_nohash_0.wav,reject,google_speech,d0426d63,-1
dog/67fcdb05_nohash_1.wav,reject,google_speech,67fcdb05,-1
dog/57b38f48_nohash_0.wav,reject,google_speech,57b38f48,-1
dog/7061c7d1_nohash_0.wav,reject,google_speech,7061c7d1,-1
down/190821dc_nohash_4.wav,reject,google_speech,190821dc,-1
down/1d919a90_nohash_1.wav,reject,google_speech,1d919a90,-1
down/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,-1
