path,type,subtype,speaker,command
google_speech_commands_v1/bed/0c40e715_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/0ea0e2f4_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/0ea0e2f4_nohash_1.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/105a0eea_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/1528225c_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/1528225c_nohash_1.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/1528225c_nohash_2.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/1528225c_nohash_3.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/1b4c9b89_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/1cb788bc_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/1cb788bc_nohash_1.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/20d3f11f_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/210f3aa9_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/2796ac50_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/283d7a53_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/28497c5b_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/2c6d3924_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/2d82a556_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/2d82a556_nohash_1.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/370844f7_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/37dca74f_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/3df9a3d4_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/3df9a3d4_nohash_1.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/3f170018_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/3f2b358d_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/3ff840aa_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/3ff840aa_nohash_1.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/422d3197_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/4290ca61_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/43fc47a7_nohash_0.wav,reject,google_speech,bed,31
google_speech_commands_v1/bed/44260689_nohash_0.wav,reject,google_speech,bed,31
