path,type,subtype,speaker,intent,explicit,implicit
bed/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,23,58,0
bed/772db621_nohash_1.wav,reject,google_speech,772db621,23,58,0
bed/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,23,58,0
bed/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,23,58,0
bed/d3f22f0e_nohash_2.wav,reject,google_speech,d3f22f0e,23,58,0
bird/1d919a90_nohash_1.wav,reject,google_speech,1d919a90,23,58,0
bird/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,23,58,0
bird/772db621_nohash_1.wav,reject,google_speech,772db621,23,58,0
bird/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,23,58,0
bird/541120c7_nohash_1.wav,reject,google_speech,541120c7,23,58,0
cat/16db1582_nohash_4.wav,reject,google_speech,16db1582,23,58,0
cat/3efef882_nohash_1.wav,reject,google_speech,3efef882,23,58,0
cat/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,23,58,0
cat/6414258b_nohash_3.wav,reject,google_speech,6414258b,23,58,0
cat/541120c7_nohash_1.wav,reject,google_speech,541120c7,23,58,0
dog/1d919a90_nohash_1.wav,reject,google_speech,1d919a90,23,58,0
dog/86fa2dcd_nohash_2.wav,reject,google_speech,86fa2dcd,23,58,0
dog/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,23,58,0
dog/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,23,58,0
dog/d0426d63_nohash_0.wav,reject,google_speech,d0426d63,23,58,0
down/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
down/1d919a90_nohash_1.wav,reject,google_speech,1d919a90,23,58,0
down/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,23,58,0
down/611d2b50_nohash_4.wav,reject,google_speech,611d2b50,23,58,0
down/541120c7_nohash_1.wav,reject,google_speech,541120c7,23,58,0
eight/3efef882_nohash_1.wav,reject,google_speech,3efef882,23,58,0
eight/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
eight/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,23,58,0
eight/772db621_nohash_1.wav,reject,google_speech,772db621,23,58,0
eight/611d2b50_nohash_4.wav,reject,google_speech,611d2b50,23,58,0
five/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
five/5236848b_nohash_2.wav,reject,google_speech,5236848b,23,58,0
five/611d2b50_nohash_4.wav,reject,google_speech,611d2b50,23,58,0
five/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,23,58,0
five/df6bd83f_nohash_1.wav,reject,google_speech,df6bd83f,23,58,0
four/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
four/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,23,58,0
four/611d2b50_nohash_4.wav,reject,google_speech,611d2b50,23,58,0
four/2f666bb2_nohash_1.wav,reject,google_speech,2f666bb2,23,58,0
four/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,23,58,0
go/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
go/611d2b50_nohash_4.wav,reject,google_speech,611d2b50,23,58,0
go/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,23,58,0
go/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,23,58,0
go/d0426d63_nohash_0.wav,reject,google_speech,d0426d63,23,58,0
happy/3efef882_nohash_1.wav,reject,google_speech,3efef882,23,58,0
happy/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,23,58,0
happy/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,23,58,0
happy/d0426d63_nohash_0.wav,reject,google_speech,d0426d63,23,58,0
happy/ae04cdbe_nohash_0.wav,reject,google_speech,ae04cdbe,23,58,0
house/1d919a90_nohash_1.wav,reject,google_speech,1d919a90,23,58,0
house/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,23,58,0
house/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,23,58,0
house/d0426d63_nohash_0.wav,reject,google_speech,d0426d63,23,58,0
house/4e8c5516_nohash_1.wav,reject,google_speech,4e8c5516,23,58,0
left/3efef882_nohash_1.wav,reject,google_speech,3efef882,23,58,0
left/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
left/1d919a90_nohash_1.wav,reject,google_speech,1d919a90,23,58,0
left/86fa2dcd_nohash_2.wav,reject,google_speech,86fa2dcd,23,58,0
left/611d2b50_nohash_4.wav,reject,google_speech,611d2b50,23,58,0
marvin/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,23,58,0
marvin/2f666bb2_nohash_1.wav,reject,google_speech,2f666bb2,23,58,0
marvin/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,23,58,0
marvin/541120c7_nohash_1.wav,reject,google_speech,541120c7,23,58,0
marvin/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,23,58,0
nine/3efef882_nohash_1.wav,reject,google_speech,3efef882,23,58,0
nine/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
nine/dff327c5_nohash_2.wav,reject,google_speech,dff327c5,23,58,0
nine/611d2b50_nohash_4.wav,reject,google_speech,611d2b50,23,58,0
nine/541120c7_nohash_1.wav,reject,google_speech,541120c7,23,58,0
no/3efef882_nohash_1.wav,reject,google_speech,3efef882,23,58,0
no/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
no/772db621_nohash_1.wav,reject,google_speech,772db621,23,58,0
no/611d2b50_nohash_4.wav,reject,google_speech,611d2b50,23,58,0
no/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,23,58,0
off/3efef882_nohash_1.wav,reject,google_speech,3efef882,23,58,0
off/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
off/1d919a90_nohash_1.wav,reject,google_speech,1d919a90,23,58,0
off/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,23,58,0
off/772db621_nohash_1.wav,reject,google_speech,772db621,23,58,0
on/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
on/772db621_nohash_1.wav,reject,google_speech,772db621,23,58,0
on/611d2b50_nohash_4.wav,reject,google_speech,611d2b50,23,58,0
on/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,23,58,0
on/257e17e0_nohash_2.wav,reject,google_speech,257e17e0,23,58,0
one/3efef882_nohash_1.wav,reject,google_speech,3efef882,23,58,0
one/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
one/611d2b50_nohash_4.wav,reject,google_speech,611d2b50,23,58,0
one/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,23,58,0
one/ae04cdbe_nohash_0.wav,reject,google_speech,ae04cdbe,23,58,0
right/3efef882_nohash_1.wav,reject,google_speech,3efef882,23,58,0
right/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
right/611d2b50_nohash_4.wav,reject,google_speech,611d2b50,23,58,0
right/2f666bb2_nohash_1.wav,reject,google_speech,2f666bb2,23,58,0
right/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,23,58,0
seven/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
seven/f852895b_nohash_3.wav,reject,google_speech,f852895b,23,58,0
seven/611d2b50_nohash_4.wav,reject,google_speech,611d2b50,23,58,0
seven/1224e4a7_nohash_0.wav,reject,google_speech,1224e4a7,23,58,0
seven/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,23,58,0
sheila/1d919a90_nohash_1.wav,reject,google_speech,1d919a90,23,58,0
sheila/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,23,58,0
sheila/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,23,58,0
sheila/6414258b_nohash_3.wav,reject,google_speech,6414258b,23,58,0
sheila/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,23,58,0
six/3efef882_nohash_1.wav,reject,google_speech,3efef882,23,58,0
six/190821dc_nohash_4.wav,reject,google_speech,190821dc,23,58,0
