path,type,subtype,speaker,command
bed/7ff085e1_nohash_0.wav,reject,google_speech,7ff085e1,-1
bed/772db621_nohash_1.wav,reject,google_speech,772db621,-1
bed/338dacf5_nohash_0.wav,reject,google_speech,338dacf5,-1
bed/c1d39ce8_nohash_0.wav,reject,google_speech,c1d39ce8,-1
bed/d3f22f0e_nohash_2.wav,reject,google_speech,d3f22f0e,-1
bed/ae04cdbe_nohash_0.wav,reject,google_speech,ae04cdbe,-1
bed/57b38f48_nohash_0.wav,reject,google_speech,57b38f48,-1
bed/93ec8b84_nohash_1.wav,reject,google_speech,93ec8b84,-1
bed/9e6bb505_nohash_0.wav,reject,google_speech,9e6bb505,-1
bed/d84829e0_nohash_1.wav,reject,google_speech,d84829e0,-1
bed/5de8f2f0_nohash_0.wav,reject,google_speech,5de8f2f0,-1
bed/8f3f252c_nohash_1.wav,reject,google_speech,8f3f252c,-1
bed/62605293_nohash_1.wav,reject,google_speech,62605293,-1
bed/11b1df78_nohash_0.wav,reject,google_speech,11b1df78,-1
bed/a19452d5_nohash_2.wav,reject,google_speech,a19452d5,-1
bed/72aa7259_nohash_0.wav,reject,google_speech,72aa7259,-1
bed/638548d5_nohash_1.wav,reject,google_speech,638548d5,-1
bed/1ffd513b_nohash_0.wav,reject,google_speech,1ffd513b,-1
bed/cf68fad2_nohash_1.wav,reject,google_speech,cf68fad2,-1
bed/ec201020_nohash_0.wav,reject,google_speech,ec201020,-1
bed/86402da1_nohash_1.wav,reject,google_speech,86402da1,-1
bed/ffbb695d_nohash_0.wav,reject,google_speech,ffbb695d,-1
bed/ab353673_nohash_0.wav,reject,google_speech,ab353673,-1
bed/86402da1_nohash_0.wav,reject,google_speech,86402da1,-1
bed/b2e2773a_nohash_1.wav,reject,google_speech,b2e2773a,-1
bed/2bd2cad5_nohash_0.wav,reject,google_speech,2bd2cad5,-1
bed/d31d8dd7_nohash_0.wav,reject,google_speech,d31d8dd7,-1
bed/adc216c5_nohash_0.wav,reject,google_speech,adc216c5,-1
bed/da584bc0_nohash_0.wav,reject,google_speech,da584bc0,-1
bed/8ec6dab6_nohash_1.wav,reject,google_speech,8ec6dab6,-1
bed/5ba724a7_nohash_1.wav,reject,google_speech,5ba724a7,-1
bed/54d9ccb5_nohash_0.wav,reject,google_speech,54d9ccb5,-1
bed/e8c3c5ca_nohash_1.wav,reject,google_speech,e8c3c5ca,-1
bed/c256377f_nohash_1.wav,reject,google_speech,c256377f,-1
