path,type,subtype,speaker,command
rejects/ita/_background_noise__pink_noise.wav,reject,google,pink,31
rejects/ita/_background_noise__running_tap.wav,reject,google,running,31
rejects/ita/_background_noise__white_noise.wav,reject,google,white,31
rejects/ita/_background_noise__exercise_bike.wav,reject,google,exercise,31
rejects/ita/_background_noise__README.md,reject,google,README.md,31
rejects/ita/_background_noise__doing_the_dishes.wav,reject,google,doing,31
rejects/ita/_background_noise__dude_miaowing.wav,reject,google,dude,31
rejects/ita/bed_3bfd30e6_nohash_0.wav,reject,google,3bfd30e6,31
rejects/ita/bed_f35eedd7_nohash_1.wav,reject,google,f35eedd7,31
rejects/ita/bed_1b755c65_nohash_1.wav,reject,google,1b755c65,31
rejects/ita/bed_bfa63751_nohash_0.wav,reject,google,bfa63751,31
rejects/ita/bed_94e6864f_nohash_0.wav,reject,google,94e6864f,31
rejects/ita/bed_7fa5fa1f_nohash_0.wav,reject,google,7fa5fa1f,31
rejects/ita/bed_d8a5ace5_nohash_1.wav,reject,google,d8a5ace5,31
rejects/ita/bed_a108341b_nohash_0.wav,reject,google,a108341b,31
rejects/ita/bed_14872d06_nohash_0.wav,reject,google,14872d06,31
rejects/ita/bed_533c6564_nohash_0.wav,reject,google,533c6564,31
rejects/ita/bed_e3e49931_nohash_1.wav,reject,google,e3e49931,31
rejects/ita/bed_bed06fac_nohash_2.wav,reject,google,bed06fac,31
rejects/ita/bed_f34e6f44_nohash_2.wav,reject,google,f34e6f44,31
rejects/ita/bed_063d48cf_nohash_1.wav,reject,google,063d48cf,31
rejects/ita/bed_3efa7ec4_nohash_0.wav,reject,google,3efa7ec4,31
rejects/ita/bed_64220627_nohash_0.wav,reject,google,64220627,31
rejects/ita/bed_3e3fa7fd_nohash_0.wav,reject,google,3e3fa7fd,31
rejects/ita/bed_9aa21fa9_nohash_0.wav,reject,google,9aa21fa9,31
rejects/ita/bed_e4b02540_nohash_1.wav,reject,google,e4b02540,31
rejects/ita/bed_dedc7fab_nohash_0.wav,reject,google,dedc7fab,31
rejects/ita/bed_f2b8fc18_nohash_0.wav,reject,google,f2b8fc18,31
rejects/ita/bed_1afd49bf_nohash_1.wav,reject,google,1afd49bf,31
rejects/ita/bed_d2f4f431_nohash_0.wav,reject,google,d2f4f431,31
rejects/ita/bed_6ceeb9aa_nohash_0.wav,reject,google,6ceeb9aa,31
rejects/ita/bed_a9abc695_nohash_0.wav,reject,google,a9abc695,31
rejects/ita/bed_ce49cb60_nohash_0.wav,reject,google,ce49cb60,31
rejects/ita/bed_f3210686_nohash_0.wav,reject,google,f3210686,31
rejects/ita/bed_ffbb695d_nohash_0.wav,reject,google,ffbb695d,31
