path,type,subtype,speaker,intent,explicit,implicit
./commands/2254966/esp/16_2_1.wav,command,telegram_bot,2254966,16,47,0
./commands/2254966/esp/4_1_0.wav,command,telegram_bot,2254966,4,7,0
./commands/2254966/esp/8_0_0.wav,command,telegram_bot,2254966,8,21,0
./commands/2254966/esp/20_0_0.wav,command,telegram_bot,2254966,20,54,0
./commands/2254966/esp/12_1_2.wav,command,telegram_bot,2254966,12,34,0
./commands/2254966/esp/13_2_1.wav,command,telegram_bot,2254966,13,35,1
./commands/2254966/esp/19_0_2.wav,command,telegram_bot,2254966,19,53,0
./commands/2254966/esp/7_3_0.wav,command,telegram_bot,2254966,7,18,1
./commands/2254966/esp/22_1_1.wav,command,telegram_bot,2254966,22,57,1
./commands/2254966/esp/6_1_2.wav,command,telegram_bot,2254966,6,16,0
./commands/2254966/esp/9_1_0.wav,command,telegram_bot,2254966,9,22,1
./commands/2254966/esp/21_0_2.wav,command,telegram_bot,2254966,21,56,0
./commands/2254966/esp/0_0_3.wav,command,telegram_bot,2254966,0,0,0
./commands/2254966/esp/7_1_0.wav,command,telegram_bot,2254966,7,16,1
./commands/2254966/esp/21_0_3.wav,command,telegram_bot,2254966,21,56,0
./commands/2254966/esp/2_0_0.wav,command,telegram_bot,2254966,2,3,0
./commands/2254966/esp/18_0_1.wav,command,telegram_bot,2254966,18,51,0
./commands/2254966/esp/13_1_0.wav,command,telegram_bot,2254966,13,34,1
./commands/2254966/esp/5_0_1.wav,command,telegram_bot,2254966,5,6,1
./commands/2254966/esp/10_0_0.wav,command,telegram_bot,2254966,10,27,0
./commands/2254966/esp/3_1_1.wav,command,telegram_bot,2254966,3,4,1
./commands/2254966/esp/17_0_0.wav,command,telegram_bot,2254966,17,48,0
./commands/2254966/esp/19_0_3.wav,command,telegram_bot,2254966,19,53,0
./commands/2254966/esp/7_5_0.wav,command,telegram_bot,2254966,7,20,1
./commands/2254966/esp/5_4_0.wav,command,telegram_bot,2254966,5,10,1
./commands/2254966/esp/22_2_0.wav,command,telegram_bot,2254966,22,58,1
./commands/2254966/esp/15_1_0.wav,command,telegram_bot,2254966,15,40,1
./commands/2254966/esp/13_5_0.wav,command,telegram_bot,2254966,13,38,1
./commands/2254966/esp/8_1_0.wav,command,telegram_bot,2254966,8,22,0
./commands/2254966/esp/2_0_2.wav,command,telegram_bot,2254966,2,3,0
./commands/2254966/esp/7_0_0.wav,command,telegram_bot,2254966,7,15,1
./commands/2254966/esp/9_3_0.wav,command,telegram_bot,2254966,9,24,1
./commands/2254966/esp/18_1_1.wav,command,telegram_bot,2254966,18,52,0
./commands/2254966/esp/3_2_0.wav,command,telegram_bot,2254966,3,5,1
./commands/2254966/esp/9_2_0.wav,command,telegram_bot,2254966,9,23,1
./commands/2254966/esp/19_0_0.wav,command,telegram_bot,2254966,19,53,0
./commands/2254966/esp/20_1_1.wav,command,telegram_bot,2254966,20,55,0
./commands/2254966/esp/10_1_0.wav,command,telegram_bot,2254966,10,28,0
./commands/2254966/esp/3_1_2.wav,command,telegram_bot,2254966,3,4,1
./commands/2254966/esp/4_1_1.wav,command,telegram_bot,2254966,4,7,0
./commands/2254966/esp/13_2_0.wav,command,telegram_bot,2254966,13,35,1
