path,type,subtype,speaker,label
google_speech_commands_v1/three/9a7c1f83_nohash_1.wav,reject,google_speech,268,31
commands/2118597066/ita/ita_3.wav,command,telegram_bot,169,3
google_speech_commands_v1/yes/e14a99a5_nohash_0.wav,reject,google_speech,453,31
google_speech_commands_v1/yes/553f1a79_nohash_0.wav,reject,google_speech,230,31
google_speech_commands_v1/left/6f689791_nohash_0.wav,reject,google_speech,327,31
commands/551316026/ita/ita_28.wav,command,telegram_bot,147,28
google_speech_commands_v1/dog/4620dc14_nohash_0.wav,reject,google_speech,223,31
google_speech_commands_v1/up/20d3f11f_nohash_0.wav,reject,google_speech,209,31
google_speech_commands_v1/go/099d52ad_nohash_3.wav,reject,google_speech,361,31
synthetics/azure/neural/ita/IsabellaNeural_3.wav,synthetic,azure_neural,189,3
google_speech_commands_v1/bed/adebe223_nohash_0.wav,reject,google_speech,278,31
google_speech_commands_v1/off/f428ca69_nohash_0.wav,reject,google_speech,340,31
commands/2118597066/ita/ita_24.wav,command,telegram_bot,169,24
google_speech_commands_v1/zero/5c8af87a_nohash_2.wav,reject,google_speech,236,31
google_speech_commands_v1/nine/2aa787cf_nohash_0.wav,reject,google_speech,344,31
commands/199231711/ita/ita_15.wav,command,telegram_bot,111,15
synthetics/vocalware/neural/ita/engine2_voice2_cmd29.wav,synthetic,vocalware_neural,185,29
commands/232282882/ita/ita_24.wav,command,telegram_bot,152,24
google_speech_commands_v1/up/3903b558_nohash_0.wav,reject,google_speech,377,31
commands/1306913040/ita/ita_13.wav,command,telegram_bot,65,13
google_speech_commands_v1/go/c90c0105_nohash_0.wav,reject,google_speech,441,31
commands/279297158/ita/ita_21.wav,command,telegram_bot,51,21
google_speech_commands_v1/one/23ad12d8_nohash_1.wav,reject,google_speech,371,31
commands/1883652161/ita/ita_25.wav,command,telegram_bot,149,25
synthetics/vocalware/neural/ita/engine2_voice10_cmd23.wav,synthetic,vocalware_neural,185,23
google_speech_commands_v1/cat/171b56dc_nohash_1.wav,reject,google_speech,366,31
commands/1525639750/ita/ita_10.wav,command,telegram_bot,80,10
google_speech_commands_v1/yes/d9ae8983_nohash_1.wav,reject,google_speech,447,31
commands/1784612953/ita/ita_4.wav,command,telegram_bot,18,4
commands/2123568595/ita/ita_6.wav,command,telegram_bot,91,6
google_speech_commands_v1/bed/5b1db3ee_nohash_3.wav,reject,google_speech,235,31
commands/482000749/ita/ita_12.wav,command,telegram_bot,68,12
google_speech_commands_v1/off/ec21c46b_nohash_2.wav,reject,google_speech,501,31
google_speech_commands_v1/marvin/68dd409e_nohash_0.wav,reject,google_speech,243,31
commands/5006572278/ita/ita_18.wav,command,telegram_bot,108,18
google_speech_commands_v1/go/6071a214_nohash_0.wav,reject,google_speech,396,31
commands/571275450/ita/ita_26.wav,command,telegram_bot,153,26
google_speech_commands_v1/cat/4c4d2526_nohash_0.wav,reject,google_speech,226,31
google_speech_commands_v1/eight/f84762e5_nohash_0.wav,reject,google_speech,464,31
google_speech_commands_v1/up/d9e9f554_nohash_1.wav,reject,google_speech,298,31
google_speech_commands_v1/yes/a6d586b7_nohash_2.wav,reject,google_speech,418,31
commands/443061286/ita/ita_7.wav,command,telegram_bot,173,7
google_speech_commands_v1/house/105a0eea_nohash_1.wav,reject,google_speech,206,31
google_speech_commands_v1/tree/41285056_nohash_0.wav,reject,google_speech,476,31
google_speech_commands_v1/one/563aa4e6_nohash_1.wav,reject,google_speech,231,31
commands/1385338327/ita/ita_4.wav,command,telegram_bot,135,4
google_speech_commands_v1/nine/ef2a3cfb_nohash_1.wav,reject,google_speech,302,31
google_speech_commands_v1/off/026290a7_nohash_0.wav,reject,google_speech,359,31
google_speech_commands_v1/house/47d01978_nohash_1.wav,reject,google_speech,224,31
google_speech_commands_v1/on/a8e25ebb_nohash_2.wav,reject,google_speech,275,31
commands/406576777/ita/mc_ita_16.wav,command,telegram_bot,2,16
google_speech_commands_v1/dog/1942abd7_nohash_0.wav,reject,google_speech,367,31
google_speech_commands_v1/six/85834399_nohash_1.wav,reject,google_speech,331,31
google_speech_commands_v1/zero/d7467392_nohash_0.wav,reject,google_speech,297,31
commands/1240446866/ita/ita_2.wav,command,telegram_bot,148,2
google_speech_commands_v1/on/964e8cfd_nohash_0.wav,reject,google_speech,264,31
google_speech_commands_v1/sheila/5b1db3ee_nohash_1.wav,reject,google_speech,235,31
google_speech_commands_v1/no/53d5b86f_nohash_0.wav,reject,google_speech,478,31
commands/409714222/ita/eng_23.wav,command,telegram_bot,174,23
google_speech_commands_v1/two/439c84f4_nohash_3.wav,reject,google_speech,381,31
google_speech_commands_v1/up/d9462202_nohash_1.wav,reject,google_speech,446,31
synthetics/google/standard/ita/IT_Wavenet_B_cmd16.wav,synthetic,google_standard,190,16
commands/233601088/ita/ita_7.wav,command,telegram_bot,161,7
google_speech_commands_v1/six/9db2bfe9_nohash_1.wav,reject,google_speech,417,31
commands/507870188/ita/ita_0.wav,command,telegram_bot,136,0
google_speech_commands_v1/bird/3bdf05d3_nohash_0.wav,reject,google_speech,474,31
commands/179847597/ita/ita_16.wav,command,telegram_bot,150,16
commands/2125472936/ita/ita_4.wav,command,telegram_bot,15,4
google_speech_commands_v1/go/66cff190_nohash_1.wav,reject,google_speech,400,31
commands/322249374/ita/ita_28.wav,command,telegram_bot,98,28
google_speech_commands_v1/happy/6d0ad764_nohash_1.wav,reject,google_speech,479,31
google_speech_commands_v1/eight/1b4c9b89_nohash_1.wav,reject,google_speech,208,31
