path,type,subtype,speaker,command
./commands/450427228/esp/7_0_0.wav,command,telegram_bot,450427228,0
./commands/450427228/esp/9_2_0.wav,command,telegram_bot,450427228,1
./commands/450427228/esp/8_0_0.wav,command,telegram_bot,450427228,1
./commands/450427228/esp/6_0_0.wav,command,telegram_bot,450427228,0
./commands/450427228/esp/8_1_0.wav,command,telegram_bot,450427228,1
./commands/450427228/esp/6_1_0.wav,command,telegram_bot,450427228,0
./commands/450427228/esp/11_2_0.wav,command,telegram_bot,450427228,2
./commands/450427228/esp/9_5_0.wav,command,telegram_bot,450427228,1
./commands/450427228/esp/11_1_0.wav,command,telegram_bot,450427228,2
./commands/450427228/esp/11_0_0.wav,command,telegram_bot,450427228,2
./commands/450427228/esp/11_4_0.wav,command,telegram_bot,450427228,2
./commands/450427228/esp/7_2_0.wav,command,telegram_bot,450427228,0
./commands/450427228/esp/7_5_0.wav,command,telegram_bot,450427228,0
./commands/450427228/esp/9_3_0.wav,command,telegram_bot,450427228,1
./commands/450427228/esp/9_0_0.wav,command,telegram_bot,450427228,1
./commands/450427228/esp/10_1_0.wav,command,telegram_bot,450427228,2
./commands/450427228/esp/7_1_0.wav,command,telegram_bot,450427228,0
./commands/450427228/esp/7_4_0.wav,command,telegram_bot,450427228,0
./commands/450427228/esp/11_5_0.wav,command,telegram_bot,450427228,2
./commands/450427228/esp/9_4_0.wav,command,telegram_bot,450427228,1
./commands/450427228/esp/10_0_0.wav,command,telegram_bot,450427228,2
./commands/450427228/esp/7_3_0.wav,command,telegram_bot,450427228,0
./commands/450427228/esp/11_3_0.wav,command,telegram_bot,450427228,2
./commands/450427228/esp/9_1_0.wav,command,telegram_bot,450427228,1
./commands/67836100/esp/11_2_0.wav,command,telegram_bot,67836100,2
./commands/67836100/esp/10_0_0.wav,command,telegram_bot,67836100,2
./commands/945222367/esp/7_0_0.wav,command,telegram_bot,945222367,0
./commands/945222367/esp/10_1_2.wav,command,telegram_bot,945222367,2
./commands/945222367/esp/7_3_1.wav,command,telegram_bot,945222367,0
./commands/945222367/esp/8_0_1.wav,command,telegram_bot,945222367,1
./commands/945222367/esp/9_4_1.wav,command,telegram_bot,945222367,1
./commands/945222367/esp/8_0_0.wav,command,telegram_bot,945222367,1
