path,type,subtype,speaker,intent,explicit,implicit
bed/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
bed/f35eedd7_nohash_1.wav,reject,google_speech,f35eedd7,23,59,0
bed/1b755c65_nohash_1.wav,reject,google_speech,1b755c65,23,59,0
bed/bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,59,0
bed/94e6864f_nohash_0.wav,reject,google_speech,94e6864f,23,59,0
bed/7fa5fa1f_nohash_0.wav,reject,google_speech,7fa5fa1f,23,59,0
bed/d8a5ace5_nohash_1.wav,reject,google_speech,d8a5ace5,23,59,0
bed/a108341b_nohash_0.wav,reject,google_speech,a108341b,23,59,0
bird/7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,59,0
bird/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
bird/df280250_nohash_1.wav,reject,google_speech,df280250,23,59,0
bird/bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,59,0
bird/7fa5fa1f_nohash_0.wav,reject,google_speech,7fa5fa1f,23,59,0
bird/c5c60d8d_nohash_1.wav,reject,google_speech,c5c60d8d,23,59,0
bird/d1453a87_nohash_1.wav,reject,google_speech,d1453a87,23,59,0
bird/533c6564_nohash_0.wav,reject,google_speech,533c6564,23,59,0
cat/7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,59,0
cat/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
cat/0e5193e6_nohash_1.wav,reject,google_speech,0e5193e6,23,59,0
cat/39543cfd_nohash_0.wav,reject,google_speech,39543cfd,23,59,0
cat/f35eedd7_nohash_1.wav,reject,google_speech,f35eedd7,23,59,0
cat/bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,59,0
cat/7fa5fa1f_nohash_0.wav,reject,google_speech,7fa5fa1f,23,59,0
cat/d8a5ace5_nohash_1.wav,reject,google_speech,d8a5ace5,23,59,0
dog/7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,59,0
dog/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
dog/0e5193e6_nohash_1.wav,reject,google_speech,0e5193e6,23,59,0
dog/b0f24c9b_nohash_2.wav,reject,google_speech,b0f24c9b,23,59,0
dog/39543cfd_nohash_0.wav,reject,google_speech,39543cfd,23,59,0
dog/94e6864f_nohash_0.wav,reject,google_speech,94e6864f,23,59,0
dog/7fa5fa1f_nohash_0.wav,reject,google_speech,7fa5fa1f,23,59,0
dog/26b28ea7_nohash_1.wav,reject,google_speech,26b28ea7,23,59,0
down/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
down/71e6ab20_nohash_1.wav,reject,google_speech,71e6ab20,23,59,0
down/0e5193e6_nohash_1.wav,reject,google_speech,0e5193e6,23,59,0
down/ca58a8c6_nohash_1.wav,reject,google_speech,ca58a8c6,23,59,0
down/324210dd_nohash_2.wav,reject,google_speech,324210dd,23,59,0
down/39543cfd_nohash_0.wav,reject,google_speech,39543cfd,23,59,0
down/94e6864f_nohash_0.wav,reject,google_speech,94e6864f,23,59,0
down/c1d39ce8_nohash_3.wav,reject,google_speech,c1d39ce8,23,59,0
eight/7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,59,0
eight/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
eight/71e6ab20_nohash_1.wav,reject,google_speech,71e6ab20,23,59,0
eight/324210dd_nohash_2.wav,reject,google_speech,324210dd,23,59,0
eight/39543cfd_nohash_0.wav,reject,google_speech,39543cfd,23,59,0
eight/bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,59,0
eight/c1d39ce8_nohash_3.wav,reject,google_speech,c1d39ce8,23,59,0
eight/7fa5fa1f_nohash_0.wav,reject,google_speech,7fa5fa1f,23,59,0
five/7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,59,0
five/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
five/324210dd_nohash_2.wav,reject,google_speech,324210dd,23,59,0
five/df280250_nohash_1.wav,reject,google_speech,df280250,23,59,0
five/94e6864f_nohash_0.wav,reject,google_speech,94e6864f,23,59,0
five/c1d39ce8_nohash_3.wav,reject,google_speech,c1d39ce8,23,59,0
five/7fa5fa1f_nohash_0.wav,reject,google_speech,7fa5fa1f,23,59,0
five/c5c60d8d_nohash_1.wav,reject,google_speech,c5c60d8d,23,59,0
four/7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,59,0
four/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
four/71e6ab20_nohash_1.wav,reject,google_speech,71e6ab20,23,59,0
four/ca58a8c6_nohash_1.wav,reject,google_speech,ca58a8c6,23,59,0
four/324210dd_nohash_2.wav,reject,google_speech,324210dd,23,59,0
four/df280250_nohash_1.wav,reject,google_speech,df280250,23,59,0
four/39543cfd_nohash_0.wav,reject,google_speech,39543cfd,23,59,0
four/f35eedd7_nohash_1.wav,reject,google_speech,f35eedd7,23,59,0
go/7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,59,0
go/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
go/71e6ab20_nohash_1.wav,reject,google_speech,71e6ab20,23,59,0
go/324210dd_nohash_2.wav,reject,google_speech,324210dd,23,59,0
go/39543cfd_nohash_0.wav,reject,google_speech,39543cfd,23,59,0
go/c25a032b_nohash_2.wav,reject,google_speech,c25a032b,23,59,0
go/bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,59,0
go/94e6864f_nohash_0.wav,reject,google_speech,94e6864f,23,59,0
happy/7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,59,0
happy/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
happy/39543cfd_nohash_0.wav,reject,google_speech,39543cfd,23,59,0
happy/bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,59,0
happy/7fa5fa1f_nohash_0.wav,reject,google_speech,7fa5fa1f,23,59,0
happy/d1453a87_nohash_1.wav,reject,google_speech,d1453a87,23,59,0
happy/a108341b_nohash_0.wav,reject,google_speech,a108341b,23,59,0
happy/14872d06_nohash_0.wav,reject,google_speech,14872d06,23,59,0
house/7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,59,0
house/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
house/0e5193e6_nohash_1.wav,reject,google_speech,0e5193e6,23,59,0
house/00b01445_nohash_2.wav,reject,google_speech,00b01445,23,59,0
house/ca58a8c6_nohash_1.wav,reject,google_speech,ca58a8c6,23,59,0
house/39543cfd_nohash_0.wav,reject,google_speech,39543cfd,23,59,0
house/1b755c65_nohash_1.wav,reject,google_speech,1b755c65,23,59,0
house/bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,59,0
left/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
left/0e5193e6_nohash_1.wav,reject,google_speech,0e5193e6,23,59,0
left/ca58a8c6_nohash_1.wav,reject,google_speech,ca58a8c6,23,59,0
left/324210dd_nohash_2.wav,reject,google_speech,324210dd,23,59,0
left/bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,59,0
left/94e6864f_nohash_0.wav,reject,google_speech,94e6864f,23,59,0
left/c1d39ce8_nohash_3.wav,reject,google_speech,c1d39ce8,23,59,0
left/d8a5ace5_nohash_1.wav,reject,google_speech,d8a5ace5,23,59,0
marvin/7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,59,0
marvin/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
marvin/3a789a0d_nohash_4.wav,reject,google_speech,3a789a0d,23,59,0
marvin/39543cfd_nohash_0.wav,reject,google_speech,39543cfd,23,59,0
marvin/1b755c65_nohash_1.wav,reject,google_speech,1b755c65,23,59,0
marvin/94e6864f_nohash_0.wav,reject,google_speech,94e6864f,23,59,0
marvin/c5c60d8d_nohash_1.wav,reject,google_speech,c5c60d8d,23,59,0
marvin/a108341b_nohash_0.wav,reject,google_speech,a108341b,23,59,0
nine/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,59,0
nine/324210dd_nohash_2.wav,reject,google_speech,324210dd,23,59,0
nine/50928b05_nohash_3.wav,reject,google_speech,50928b05,23,59,0
nine/39543cfd_nohash_0.wav,reject,google_speech,39543cfd,23,59,0
nine/1b755c65_nohash_1.wav,reject,google_speech,1b755c65,23,59,0
nine/bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,59,0
nine/94e6864f_nohash_0.wav,reject,google_speech,94e6864f,23,59,0
nine/c1d39ce8_nohash_3.wav,reject,google_speech,c1d39ce8,23,59,0
