path,type,subtype,speaker,intent,explicit,implicit
bed/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,71,0
bed/f35eedd7_nohash_1.wav,reject,google_speech,f35eedd7,23,71,0
bed/1b755c65_nohash_1.wav,reject,google_speech,1b755c65,23,71,0
bed/bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,71,0
bed/94e6864f_nohash_0.wav,reject,google_speech,94e6864f,23,71,0
bed/7fa5fa1f_nohash_0.wav,reject,google_speech,7fa5fa1f,23,71,0
bed/d8a5ace5_nohash_1.wav,reject,google_speech,d8a5ace5,23,71,0
bed/a108341b_nohash_0.wav,reject,google_speech,a108341b,23,71,0
bed/14872d06_nohash_0.wav,reject,google_speech,14872d06,23,71,0
bed/533c6564_nohash_0.wav,reject,google_speech,533c6564,23,71,0
bed/e3e49931_nohash_1.wav,reject,google_speech,e3e49931,23,71,0
bed/bed06fac_nohash_2.wav,reject,google_speech,bed06fac,23,71,0
bed/f34e6f44_nohash_2.wav,reject,google_speech,f34e6f44,23,71,0
bed/063d48cf_nohash_1.wav,reject,google_speech,063d48cf,23,71,0
bed/3efa7ec4_nohash_0.wav,reject,google_speech,3efa7ec4,23,71,0
bed/64220627_nohash_0.wav,reject,google_speech,64220627,23,71,0
bed/3e3fa7fd_nohash_0.wav,reject,google_speech,3e3fa7fd,23,71,0
bed/9aa21fa9_nohash_0.wav,reject,google_speech,9aa21fa9,23,71,0
bed/e4b02540_nohash_1.wav,reject,google_speech,e4b02540,23,71,0
bed/dedc7fab_nohash_0.wav,reject,google_speech,dedc7fab,23,71,0
bed/f2b8fc18_nohash_0.wav,reject,google_speech,f2b8fc18,23,71,0
bed/1afd49bf_nohash_1.wav,reject,google_speech,1afd49bf,23,71,0
bed/d2f4f431_nohash_0.wav,reject,google_speech,d2f4f431,23,71,0
bed/6ceeb9aa_nohash_0.wav,reject,google_speech,6ceeb9aa,23,71,0
bed/a9abc695_nohash_0.wav,reject,google_speech,a9abc695,23,71,0
bed/ce49cb60_nohash_0.wav,reject,google_speech,ce49cb60,23,71,0
bed/f3210686_nohash_0.wav,reject,google_speech,f3210686,23,71,0
bed/ffbb695d_nohash_0.wav,reject,google_speech,ffbb695d,23,71,0
bed/e652590d_nohash_0.wav,reject,google_speech,e652590d,23,71,0
bed/b46e8153_nohash_0.wav,reject,google_speech,b46e8153,23,71,0
bird/7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,71,0
bird/3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,23,71,0
bird/df280250_nohash_1.wav,reject,google_speech,df280250,23,71,0
bird/bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,71,0
bird/7fa5fa1f_nohash_0.wav,reject,google_speech,7fa5fa1f,23,71,0
bird/c5c60d8d_nohash_1.wav,reject,google_speech,c5c60d8d,23,71,0
bird/d1453a87_nohash_1.wav,reject,google_speech,d1453a87,23,71,0
bird/533c6564_nohash_0.wav,reject,google_speech,533c6564,23,71,0
bird/1993db46_nohash_1.wav,reject,google_speech,1993db46,23,71,0
bird/8a5acefd_nohash_1.wav,reject,google_speech,8a5acefd,23,71,0
bird/459345ea_nohash_0.wav,reject,google_speech,459345ea,23,71,0
bird/3efa7ec4_nohash_0.wav,reject,google_speech,3efa7ec4,23,71,0
bird/a60a09cf_nohash_1.wav,reject,google_speech,a60a09cf,23,71,0
bird/c4533c47_nohash_0.wav,reject,google_speech,c4533c47,23,71,0
bird/64220627_nohash_0.wav,reject,google_speech,64220627,23,71,0
bird/659b7fae_nohash_0.wav,reject,google_speech,659b7fae,23,71,0
bird/9aa21fa9_nohash_0.wav,reject,google_speech,9aa21fa9,23,71,0
bird/f2b8fc18_nohash_0.wav,reject,google_speech,f2b8fc18,23,71,0
bird/caedb73a_nohash_0.wav,reject,google_speech,caedb73a,23,71,0
bird/9e46cfa1_nohash_1.wav,reject,google_speech,9e46cfa1,23,71,0
bird/f5c3de1b_nohash_1.wav,reject,google_speech,f5c3de1b,23,71,0
bird/f0edc767_nohash_2.wav,reject,google_speech,f0edc767,23,71,0
bird/6ceeb9aa_nohash_0.wav,reject,google_speech,6ceeb9aa,23,71,0
bird/3fb8c268_nohash_2.wav,reject,google_speech,3fb8c268,23,71,0
bird/e652590d_nohash_0.wav,reject,google_speech,e652590d,23,71,0
