	client_id	path	sentence	up_votes	age	gender	accent	locale	segment
0	2144627614	2144627614_ita_25.wav						ita	
1	cat	cat_c103a2d5_nohash_0.wav						ita	
2	366052369	366052369_ita_10.wav						ita	
3	5093320195	5093320195_ita_13.wav						ita	
4	common	common_voice_it_25908125.wav						ita	
5	one	one_3c257192_nohash_1.wav						ita	
6	common	common_voice_it_24256188.wav						ita	
7	492297965	492297965_ita_5.wav						ita	
8	common	common_voice_it_23998698.wav						ita	
9	common	common_voice_it_18281073.wav						ita	
10	696351228	696351228_ita_14.wav						ita	
11	common	common_voice_it_22454876.wav						ita	
12	on	on_4a1e736b_nohash_4.wav						ita	
13	down	down_a902ce9b_nohash_2.wav						ita	
14	950255171	950255171_ita_5.wav						ita	
15	one	one_39a12648_nohash_4.wav						ita	
16	common	common_voice_it_19210734.wav						ita	
17	407575728	407575728_ita_25.wav						ita	
18	common	common_voice_it_25021405.wav						ita	
19	yes	yes_57cb3575_nohash_0.wav						ita	
20	no	no_28ed6bc9_nohash_1.wav						ita	
21	198584602	198584602_ita_3.wav						ita	
22	common	common_voice_it_25080007.wav						ita	
23	eight	eight_471a0925_nohash_1.wav						ita	
24	no	no_f92e49f3_nohash_1.wav						ita	
25	seven	seven_19e246ad_nohash_0.wav						ita	
26	409714222	409714222_ita_4.wav						ita	
27	five	five_9e075bf1_nohash_0.wav						ita	
28	common	common_voice_it_25539072.wav						ita	
29	1284329670	1284329670_ita_0.wav						ita	
30	happy	happy_7d8babdb_nohash_0.wav						ita	
31	yes	yes_da5dadb9_nohash_1.wav						ita	
32	2129470480	2129470480_ita_1.wav						ita	
33	sheila	sheila_6889b21f_nohash_0.wav						ita	
34	sheila	sheila_f0ae7203_nohash_0.wav						ita	
35	common	common_voice_it_25858359.wav						ita	
36	common	common_voice_it_26105140.wav						ita	
37	common	common_voice_it_23771257.wav						ita	
38	common	common_voice_it_23739339.wav						ita	
39	common	common_voice_it_20313241.wav						ita	
40	198584602	198584602_ita_11.wav						ita	
41	common	common_voice_it_24693261.wav						ita	
42	946730582	946730582_ita_9.wav						ita	
43	common	common_voice_it_20249915.wav						ita	
44	common	common_voice_it_20255860.wav						ita	
45	common	common_voice_it_26523278.wav						ita	
46	sheila	sheila_01b4757a_nohash_2.wav						ita	
47	450792836	450792836_ita_17.wav						ita	
48	left	left_f6af2457_nohash_0.wav						ita	
49	common	common_voice_it_26690339.wav						ita	
50	happy	happy_e72aa705_nohash_1.wav						ita	
51	common	common_voice_it_25514313.wav						ita	
52	common	common_voice_it_25859120.wav						ita	
53	common	common_voice_it_24014168.wav						ita	
54	common	common_voice_it_25618382.wav						ita	
55	common	common_voice_it_23785585.wav						ita	
56	common	common_voice_it_23867517.wav						ita	
57	1145359176	1145359176_ita_24.wav						ita	
58	352792887	352792887_ita_14.wav						ita	
59	wow	wow_325a0c39_nohash_0.wav						ita	
60	wow	wow_f15a354c_nohash_0.wav						ita	
61	common	common_voice_it_18537548.wav						ita	
62	down	down_834f03fe_nohash_3.wav						ita	
63	common	common_voice_it_22169058.wav						ita	
64	engine2	engine2_voice9_cmd15.wav						ita	
65	779117346	779117346_ita_13.wav						ita	
66	house	house_cee22275_nohash_0.wav						ita	
67	222556755	222556755_ita_1.wav						ita	
68	vittorio	vittorio_it_4.wav						ita	
69	1028780533	1028780533_ita_24.wav						ita	
70	1609876882	1609876882_ita_12.wav						ita	
71	common	common_voice_it_23844619.wav						ita	
72	common	common_voice_it_20059823.wav						ita	
73	1944030722	1944030722_ita_3.wav						ita	
74	common	common_voice_it_25499504.wav						ita	
75	DiegoNeural	DiegoNeural_11.wav						ita	
76	1785329822	1785329822_ita_17.wav						ita	
77	common	common_voice_it_23991019.wav						ita	
78	common	common_voice_it_25710658.wav						ita	
79	common	common_voice_it_27400432.wav						ita	
80	common	common_voice_it_25625739.wav						ita	
81	seven	seven_c103a2d5_nohash_0.wav						ita	
82	767610558	767610558_ita_12.wav						ita	
83	six	six_5fadb538_nohash_4.wav						ita	
84	one	one_c1b7c224_nohash_0.wav						ita	
85	common	common_voice_it_22910110.wav						ita	
86	down	down_3852fca2_nohash_0.wav						ita	
87	common	common_voice_it_23508427.wav						ita	
88	bed	bed_00f0204f_nohash_1.wav						ita	
89	2066516850	2066516850_ita_25.wav						ita	
90	common	common_voice_it_21548648.wav						ita	
91	common	common_voice_it_25054950.wav						ita	
92	off	off_39a6b995_nohash_0.wav						ita	
93	yes	yes_b9cccd01_nohash_0.wav						ita	
94	2066516850	2066516850_ita_12.wav						ita	
95	common	common_voice_it_20015386.wav						ita	
96	common	common_voice_it_26223313.wav						ita	
97	1224730345	1224730345_ita_23.wav						ita	
98	stop	stop_c2d74084_nohash_0.wav						ita	
99	common	common_voice_it_20004300.wav						ita	
100	2144627614	2144627614_ita_24.wav						ita	
101	738867743	738867743_ita_20.wav						ita	
102	common	common_voice_it_19498506.wav						ita	
103	common	common_voice_it_25693258.wav						ita	
104	892001330	892001330_ita_14.wav						ita	
105	on	on_da584bc0_nohash_0.wav						ita	
106	common	common_voice_it_20087011.wav						ita	
107	bird	bird_19e246ad_nohash_0.wav						ita	
108	232282882	232282882_ita_17.wav						ita	
109	one	one_2cec1d47_nohash_1.wav						ita	
110	common	common_voice_it_25776514.wav						ita	
111	common	common_voice_it_19868033.wav						ita	
112	on	on_8f4c551f_nohash_0.wav						ita	
113	common	common_voice_it_18528293.wav						ita	
114	1202998179	1202998179_ita_4.wav						ita	
115	common	common_voice_it_21415832.wav						ita	
116	happy	happy_4c77947d_nohash_0.wav						ita	
117	225920774	225920774_ita_19.wav						ita	
118	1364524938	1364524938_ita_5.wav						ita	
119	common	common_voice_it_26557778.wav						ita	
120	1908394421	1908394421_ita_20.wav						ita	
121	zero	zero_24ed94ab_nohash_0.wav						ita	
122	222556755	222556755_ita_13.wav						ita	
123	marvin	marvin_e4200516_nohash_0.wav						ita	
124	tree	tree_99e6cab8_nohash_1.wav						ita	
125	409714222	409714222_ita_19.wav						ita	
126	1299468493	1299468493_ita_19.wav						ita	
127	zero	zero_e7ea8b76_nohash_3.wav						ita	
128	540534542	540534542_ita_14.wav						ita	
129	common	common_voice_it_20349966.wav						ita	
130	common	common_voice_it_25964719.wav						ita	
131	common	common_voice_it_23994899.wav						ita	
132	left	left_d4082f3e_nohash_2.wav						ita	
133	common	common_voice_it_18222446.wav						ita	
134	sheila	sheila_f2b8fc18_nohash_0.wav						ita	
135	DiegoNeural	DiegoNeural_21.wav						ita	
136	common	common_voice_it_20034634.wav						ita	
137	767610558	767610558_ita_21.wav						ita	
138	yes	yes_f0ae7203_nohash_0.wav						ita	
139	Bianca	Bianca_5.wav						ita	
140	on	on_377e916b_nohash_0.wav						ita	
141	marvin	marvin_9e075bf1_nohash_0.wav						ita	
142	no	no_264f471d_nohash_3.wav						ita	
143	on	on_0132a06d_nohash_4.wav						ita	
144	1936687856	1936687856_ita_14.wav						ita	
145	573888762	573888762_ita_3.wav						ita	
146	268005350	268005350_ita_15.wav						ita	
147	common	common_voice_it_19970950.wav						ita	
148	133699592	133699592_ita_14.wav						ita	
149	two	two_d6b155a5_nohash_1.wav						ita	
150	common	common_voice_it_20046750.wav						ita	
151	common	common_voice_it_25908077.wav						ita	
152	common	common_voice_it_19477045.wav						ita	
153	one	one_5fadb538_nohash_4.wav						ita	
154	go	go_3847619e_nohash_0.wav						ita	
155	yes	yes_8d9cc260_nohash_3.wav						ita	
156	common	common_voice_it_20299018.wav						ita	
157	523906610	523906610_ita_8.wav						ita	
158	nine	nine_2d92f18b_nohash_0.wav						ita	
159	common	common_voice_it_20130460.wav						ita	
160	common	common_voice_it_18284352.wav						ita	
161	five	five_01bb6a2a_nohash_2.wav						ita	
162	tree	tree_5c39594f_nohash_0.wav						ita	
163	common	common_voice_it_24999177.wav						ita	
164	common	common_voice_it_17543458.wav						ita	
165	engine2	engine2_voice7_cmd9.wav						ita	
166	198584602	198584602_ita_2.wav						ita	
167	engine2	engine2_voice5_cmd1.wav						ita	
168	common	common_voice_it_25797676.wav						ita	
169	132762273	132762273_ita_23.wav						ita	
170	six	six_257251e0_nohash_1.wav						ita	
171	common	common_voice_it_18696153.wav						ita	
172	common	common_voice_it_20008755.wav						ita	
173	zero	zero_ab76ac76_nohash_0.wav						ita	
174	eight	eight_0bde966a_nohash_0.wav						ita	
175	common	common_voice_it_20285460.wav						ita	
176	190682718	190682718_ita_24.wav						ita	
177	867055321	867055321_ita_21.wav						ita	
178	common	common_voice_it_20268245.wav						ita	
179	common	common_voice_it_25594167.wav						ita	
180	two	two_f2b8fc18_nohash_0.wav						ita	
181	559248021	559248021_ita_8.wav						ita	
182	seven	seven_dc2222d7_nohash_0.wav						ita	
183	2080397916	2080397916_ita_17.wav						ita	
184	common	common_voice_it_25802944.wav						ita	
185	engine2	engine2_voice10_cmd5.wav						ita	
186	377577537	377577537_ita_9.wav						ita	
187	off	off_0132a06d_nohash_4.wav						ita	
188	engine2	engine2_voice4_cmd19.wav						ita	
189	466977274	466977274_ita_19.wav						ita	
190	happy	happy_a518d1cf_nohash_0.wav						ita	
191	432184911	432184911_ita_13.wav						ita	
192	no	no_c1b7c224_nohash_0.wav						ita	
193	common	common_voice_it_25599792.wav						ita	
194	engine2	engine2_voice9_cmd22.wav						ita	
195	179847597	179847597_ita_28.wav						ita	
196	common	common_voice_it_20288004.wav						ita	
197	seven	seven_e07dd7d4_nohash_1.wav						ita	
198	common	common_voice_it_25077451.wav						ita	
199	common	common_voice_it_25901877.wav						ita	
200	1306913040	1306913040_ita_20.wav						ita	
201	1069744512	1069744512_ita_8.wav						ita	
202	365307573	365307573_ita_14.wav						ita	
203	1145359176	1145359176_ita_5.wav						ita	
204	off	off_840c366d_nohash_0.wav						ita	
205	1630728501	1630728501_ita_14.wav						ita	
206	common	common_voice_it_25844208.wav						ita	
207	common	common_voice_it_18337481.wav						ita	
208	cat	cat_772db621_nohash_0.wav						ita	
209	engine2	engine2_voice3_cmd5.wav						ita	
210	common	common_voice_it_23836567.wav						ita	
211	224710733	224710733_ita_13.wav						ita	
212	common	common_voice_it_23771759.wav						ita	
213	common	common_voice_it_23998486.wav						ita	
214	48724485	48724485_ita_28.wav						ita	
215	up	up_32efce64_nohash_0.wav						ita	
216	cat	cat_b06c19b0_nohash_1.wav						ita	
217	199231711	199231711_ita_22.wav						ita	
218	2121819999	2121819999_ita_9.wav						ita	
219	common	common_voice_it_23964217.wav						ita	
220	1785329822	1785329822_ita_19.wav						ita	
221	happy	happy_6cb6eee7_nohash_1.wav						ita	
222	five	five_7f74626f_nohash_1.wav						ita	
223	on	on_d926bb17_nohash_0.wav						ita	
224	eight	eight_179a61b7_nohash_0.wav						ita	
225	cat	cat_bbd0bbd0_nohash_0.wav						ita	
226	738867743	738867743_ita_9.wav						ita	
227	224710733	224710733_ita_25.wav						ita	
228	1659685150	1659685150_ita_21.wav						ita	
229	common	common_voice_it_25886494.wav						ita	
230	604202480	604202480_ita_22.wav						ita	
231	2123570996	2123570996_ita_3.wav						ita	
232	common	common_voice_it_20061166.wav						ita	
233	common	common_voice_it_25457382.wav						ita	
234	1202998179	1202998179_ita_1.wav						ita	
235	common	common_voice_it_19971897.wav						ita	
236	507870188	507870188_ita_24.wav						ita	
237	IT	IT_Standard_C_cmd4.wav						ita	
238	fabiana	fabiana_it_23.wav						ita	
