path,type,subtype,speaker,label
commands/1609876882/eng/eng_25.wav,command,telegram_bot,1609876882,25
commands/1609876882/eng/eng_9.wav,command,telegram_bot,1609876882,9
commands/1609876882/eng/eng_30.wav,command,telegram_bot,1609876882,30
commands/1609876882/eng/eng_12.wav,command,telegram_bot,1609876882,12
commands/1609876882/eng/eng_26.wav,command,telegram_bot,1609876882,26
commands/1609876882/eng/eng_10.wav,command,telegram_bot,1609876882,10
commands/1609876882/eng/eng_14.wav,command,telegram_bot,1609876882,14
commands/1609876882/eng/eng_27.wav,command,telegram_bot,1609876882,27
commands/1609876882/eng/eng_13.wav,command,telegram_bot,1609876882,13
commands/1609876882/eng/eng_2.wav,command,telegram_bot,1609876882,2
commands/1609876882/eng/eng_15.wav,command,telegram_bot,1609876882,15
commands/1609876882/eng/eng_7.wav,command,telegram_bot,1609876882,7
commands/1609876882/eng/eng_5.wav,command,telegram_bot,1609876882,5
commands/1609876882/eng/eng_6.wav,command,telegram_bot,1609876882,6
commands/1609876882/eng/eng_3.wav,command,telegram_bot,1609876882,3
commands/1609876882/eng/eng_21.wav,command,telegram_bot,1609876882,21
commands/1609876882/eng/eng_28.wav,command,telegram_bot,1609876882,28
commands/1609876882/eng/ita_23.wav,command,telegram_bot,1609876882,23
commands/1609876882/eng/eng_24.wav,command,telegram_bot,1609876882,24
commands/1609876882/eng/eng_8.wav,command,telegram_bot,1609876882,8
commands/1609876882/eng/eng_4.wav,command,telegram_bot,1609876882,4
commands/1609876882/eng/eng_23.wav,command,telegram_bot,1609876882,23
commands/1609876882/eng/eng_29.wav,command,telegram_bot,1609876882,29
commands/1609876882/eng/eng_22.wav,command,telegram_bot,1609876882,22
commands/1609876882/eng/eng_0.wav,command,telegram_bot,1609876882,0
commands/1609876882/eng/eng_11.wav,command,telegram_bot,1609876882,11
commands/1609876882/eng/eng_1.wav,command,telegram_bot,1609876882,1
commands/362625280/eng/eng_25.wav,command,telegram_bot,362625280,25
commands/362625280/eng/eng_9.wav,command,telegram_bot,362625280,9
commands/362625280/eng/eng_30.wav,command,telegram_bot,362625280,30
commands/362625280/eng/eng_20.wav,command,telegram_bot,362625280,20
commands/362625280/eng/eng_18.wav,command,telegram_bot,362625280,18
commands/362625280/eng/eng_12.wav,command,telegram_bot,362625280,12
commands/362625280/eng/eng_26.wav,command,telegram_bot,362625280,26
commands/362625280/eng/eng_10.wav,command,telegram_bot,362625280,10
commands/362625280/eng/eng_14.wav,command,telegram_bot,362625280,14
commands/362625280/eng/eng_19.wav,command,telegram_bot,362625280,19
commands/362625280/eng/eng_27.wav,command,telegram_bot,362625280,27
commands/362625280/eng/eng_13.wav,command,telegram_bot,362625280,13
commands/362625280/eng/eng_2.wav,command,telegram_bot,362625280,2
commands/362625280/eng/eng_15.wav,command,telegram_bot,362625280,15
commands/362625280/eng/eng_7.wav,command,telegram_bot,362625280,7
commands/362625280/eng/eng_5.wav,command,telegram_bot,362625280,5
commands/362625280/eng/eng_6.wav,command,telegram_bot,362625280,6
