path,type,subtype,speaker,label
google_speech_commands_v1/one/91223b83_nohash_0.wav,reject,google_speech,15,31
google_speech_commands_v1/wow/8fe52b97_nohash_1.wav,reject,google_speech,44,31
commands/769426504/eng/eng_23.wav,command,telegram_bot,0,23
google_speech_commands_v1/yes/7be5a0f3_nohash_0.wav,reject,google_speech,58,31
google_speech_commands_v1/zero/9a356ab9_nohash_1.wav,reject,google_speech,16,31
synthetics/naturalreaders/neural/eng/ryan_us_24.wav,synthetic,naturalreaders_neural,3,24
google_speech_commands_v1/up/b41a92a3_nohash_0.wav,reject,google_speech,73,31
google_speech_commands_v1/nine/8523766b_nohash_1.wav,reject,google_speech,62,31
google_speech_commands_v1/five/a1533da4_nohash_2.wav,reject,google_speech,52,31
google_speech_commands_v1/bird/fa7895de_nohash_0.wav,reject,google_speech,86,31
google_speech_commands_v1/five/a60a09cf_nohash_0.wav,reject,google_speech,22,31
google_speech_commands_v1/dog/8335f893_nohash_0.wav,reject,google_speech,61,31
google_speech_commands_v1/six/85834399_nohash_0.wav,reject,google_speech,41,31
google_speech_commands_v1/three/7eee5973_nohash_1.wav,reject,google_speech,59,31
google_speech_commands_v1/eight/82b99576_nohash_0.wav,reject,google_speech,9,31
google_speech_commands_v1/nine/fa7895de_nohash_0.wav,reject,google_speech,86,31
google_speech_commands_v1/marvin/8c7f81df_nohash_1.wav,reject,google_speech,13,31
google_speech_commands_v1/five/b737ee80_nohash_0.wav,reject,google_speech,54,31
google_speech_commands_v1/four/798f702a_nohash_0.wav,reject,google_speech,39,31
google_speech_commands_v1/six/b11a05d2_nohash_0.wav,reject,google_speech,46,31
google_speech_commands_v1/five/b11a05d2_nohash_0.wav,reject,google_speech,46,31
google_speech_commands_v1/sheila/af130f12_nohash_0.wav,reject,google_speech,45,31
google_speech_commands_v1/up/8625475c_nohash_1.wav,reject,google_speech,42,31
google_speech_commands_v1/yes/f6af2457_nohash_0.wav,reject,google_speech,34,31
google_speech_commands_v1/up/fd32732a_nohash_1.wav,reject,google_speech,88,31
google_speech_commands_v1/on/80c45ed6_nohash_0.wav,reject,google_speech,7,31
google_speech_commands_v1/bed/f0ae7203_nohash_0.wav,reject,google_speech,30,31
google_speech_commands_v1/bird/962f27eb_nohash_1.wav,reject,google_speech,66,31
google_speech_commands_v1/left/8625475c_nohash_0.wav,reject,google_speech,42,31
google_speech_commands_v1/two/8a325749_nohash_1.wav,reject,google_speech,43,31
google_speech_commands_v1/eight/f292725f_nohash_1.wav,reject,google_speech,32,31
google_speech_commands_v1/eight/88f8a99c_nohash_0.wav,reject,google_speech,91,31
google_speech_commands_v1/off/f428ca69_nohash_0.wav,reject,google_speech,47,31
google_speech_commands_v1/one/8910e5ef_nohash_2.wav,reject,google_speech,92,31
google_speech_commands_v1/tree/7be5a0f3_nohash_2.wav,reject,google_speech,58,31
google_speech_commands_v1/up/f428ca69_nohash_0.wav,reject,google_speech,47,31
google_speech_commands_v1/eight/e95c70e2_nohash_1.wav,reject,google_speech,80,31
google_speech_commands_v1/nine/a1533da4_nohash_2.wav,reject,google_speech,52,31
google_speech_commands_v1/zero/9d32f10a_nohash_0.wav,reject,google_speech,94,31
google_speech_commands_v1/no/9cde5de8_nohash_0.wav,reject,google_speech,93,31
google_speech_commands_v1/bird/bed06fac_nohash_0.wav,reject,google_speech,26,31
google_speech_commands_v1/zero/962f27eb_nohash_0.wav,reject,google_speech,66,31
google_speech_commands_v1/stop/af130f12_nohash_0.wav,reject,google_speech,45,31
google_speech_commands_v1/two/b1f8326d_nohash_0.wav,reject,google_speech,24,31
google_speech_commands_v1/three/b1f8326d_nohash_0.wav,reject,google_speech,24,31
google_speech_commands_v1/nine/90b94017_nohash_2.wav,reject,google_speech,50,31
google_speech_commands_v1/left/f292725f_nohash_0.wav,reject,google_speech,32,31
google_speech_commands_v1/five/db9d52d2_nohash_0.wav,reject,google_speech,78,31
google_speech_commands_v1/no/e8c3c5ca_nohash_1.wav,reject,google_speech,79,31
google_speech_commands_v1/off/81dc4a94_nohash_2.wav,reject,google_speech,8,31
google_speech_commands_v1/tree/83957201_nohash_1.wav,reject,google_speech,40,31
google_speech_commands_v1/cat/bca56796_nohash_0.wav,reject,google_speech,77,31
google_speech_commands_v1/six/f5e5e8b0_nohash_0.wav,reject,google_speech,84,31
google_speech_commands_v1/tree/82b99576_nohash_0.wav,reject,google_speech,9,31
google_speech_commands_v1/dog/060cd039_nohash_0.wav,reject,google_speech,57,31
google_speech_commands_v1/house/af7a8296_nohash_0.wav,reject,google_speech,23,31
google_speech_commands_v1/three/af405b69_nohash_0.wav,reject,google_speech,56,31
google_speech_commands_v1/seven/8335f893_nohash_0.wav,reject,google_speech,61,31
google_speech_commands_v1/three/f0ae7203_nohash_1.wav,reject,google_speech,30,31
google_speech_commands_v1/sheila/f6af2457_nohash_0.wav,reject,google_speech,34,31
google_speech_commands_v1/one/90b94017_nohash_0.wav,reject,google_speech,50,31
google_speech_commands_v1/three/8523766b_nohash_0.wav,reject,google_speech,62,31
google_speech_commands_v1/no/f3cee168_nohash_1.wav,reject,google_speech,83,31
google_speech_commands_v1/right/ec21c46b_nohash_1.wav,reject,google_speech,99,31
google_speech_commands_v1/one/bb31b82b_nohash_0.wav,reject,google_speech,25,31
