path,type,subtype,speaker,label
rejects/eng/clips/five_f17be97f_nohash_4.wav,reject,google_speech,five,31
rejects/ita/clips/common_voice_it_25628833.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/common_voice_en_20912992.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_26377752.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_26159765.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_25538532.wav,reject,mozilla_common_voice,common,31
commands/757577790/eng/eng_3.wav,command,telegram_bot,757577790,3
rejects/ita/clips/common_voice_it_19977340.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/five_df280250_nohash_0.wav,reject,google_speech,five,31
rejects/eng/clips/common_voice_en_18326962.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/common_voice_en_18489624.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_20119591.wav,reject,mozilla_common_voice,common,31
synthetics/polly/neural/eng/Joey_5.wav,synthetic,polly_neural,Joey,5
rejects/eng/clips/common_voice_en_18521751.wav,reject,mozilla_common_voice,common,31
synthetics/naturalreaders/neural/eng/lucy_en_23.wav,synthetic,naturalreaders_neural,lucy,23
rejects/ita/clips/eight_cb8f8307_nohash_1.wav,reject,google_speech,eight,31
commands/466977274/eng/eng_3.wav,command,telegram_bot,466977274,3
rejects/eng/clips/dog_6a014b29_nohash_0.wav,reject,google_speech,dog,31
synthetics/azure/neural/eng/LeahNeural_15.wav,synthetic,azure_neural,LeahNeural,15
rejects/eng/clips/marvin_96ab6565_nohash_0.wav,reject,google_speech,marvin,31
rejects/ita/clips/common_voice_it_23991990.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_23871213.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_18401280.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/common_voice_en_23289626.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/happy_6094340e_nohash_1.wav,reject,google_speech,happy,31
rejects/eng/clips/common_voice_en_19968709.wav,reject,mozilla_common_voice,common,31
commands/696351228/eng/ita_23.wav,command,telegram_bot,696351228,23
rejects/eng/clips/common_voice_en_23352295.wav,reject,mozilla_common_voice,common,31
synthetics/naturalreaders/neural/eng/peter_en_28.wav,synthetic,naturalreaders_neural,peter,28
rejects/ita/clips/left_dc2222d7_nohash_0.wav,reject,google_speech,left,31
rejects/eng/clips/common_voice_en_19981553.wav,reject,mozilla_common_voice,common,31
synthetics/polly/neural/eng/Justin_5.wav,synthetic,polly_neural,Justin,5
rejects/ita/clips/common_voice_it_20016009.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/common_voice_en_21709185.wav,reject,mozilla_common_voice,common,31
synthetics/naturalreaders/neural/eng/lisa_au_29.wav,synthetic,naturalreaders_neural,lisa,29
rejects/eng/clips/common_voice_en_19654378.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/nine_f17be97f_nohash_4.wav,reject,google_speech,nine,31
rejects/ita/clips/common_voice_it_20012413.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/nine_feb1d305_nohash_2.wav,reject,google_speech,nine,31
rejects/eng/clips/common_voice_en_19611087.wav,reject,mozilla_common_voice,common,31
synthetics/azure/neural/eng/EmilyNeural_9.wav,synthetic,azure_neural,EmilyNeural,9
rejects/eng/clips/no_f15a354c_nohash_0.wav,reject,google_speech,no,31
rejects/eng/clips/four_dea820ce_nohash_1.wav,reject,google_speech,four,31
rejects/eng/clips/common_voice_en_19992626.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_25644996.wav,reject,mozilla_common_voice,common,31
synthetics/google/standard/eng/GB_Wavenet_D_cmd14.wav,synthetic,google_standard,GB_Wavenet_D,14
rejects/eng/clips/common_voice_en_23384821.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_17642230.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/marvin_a591c2ea_nohash_0.wav,reject,google_speech,marvin,31
rejects/eng/clips/nine_b97c9f77_nohash_3.wav,reject,google_speech,nine,31
rejects/eng/clips/common_voice_en_18713736.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_25469366.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_20071932.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_18538104.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_20003037.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/five_ba676390_nohash_0.wav,reject,google_speech,five,31
rejects/eng/clips/nine_da584bc0_nohash_3.wav,reject,google_speech,nine,31
synthetics/google/standard/eng/US_Wavenet_B_cmd26.wav,synthetic,google_standard,US_Wavenet_B,26
rejects/eng/clips/common_voice_en_18640738.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/left_41474817_nohash_1.wav,reject,google_speech,left,31
rejects/ita/clips/common_voice_it_19991646.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/common_voice_en_20332703.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_20042384.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/happy_adebe223_nohash_0.wav,reject,google_speech,happy,31
synthetics/azure/neural/eng/RosaNeural_18.wav,synthetic,azure_neural,RosaNeural,18
rejects/eng/clips/common_voice_en_20221325.wav,reject,mozilla_common_voice,common,31
synthetics/google/neural/eng/AU_Standard_A_cmd29.wav,synthetic,google_neural,AU_Standard_A,29
rejects/ita/clips/common_voice_it_23929648.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/eight_a518d1cf_nohash_0.wav,reject,google_speech,eight,31
commands/738867743/eng/eng_9.wav,command,telegram_bot,738867743,9
rejects/ita/clips/common_voice_it_25963912.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_25706303.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_20349957.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_23854119.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/four_dc2222d7_nohash_0.wav,reject,google_speech,four,31
rejects/eng/clips/happy_8e884ec4_nohash_0.wav,reject,google_speech,happy,31
rejects/eng/clips/common_voice_en_19510266.wav,reject,mozilla_common_voice,common,31
rejects/ita/clips/common_voice_it_25956360.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/common_voice_en_23389160.wav,reject,mozilla_common_voice,common,31
rejects/eng/clips/bird_c0c701f1_nohash_1.wav,reject,google_speech,bird,31
