path,type,subtype,speaker,label
commands/1630728501/ita/ita_25.wav,command,telegram_bot,89,25
commands/1770776685/ita/ita_29.wav,command,telegram_bot,71,29
commands/202738934/ita/ita_11.wav,command,telegram_bot,52,11
commands/924061663/ita/ita_21.wav,command,telegram_bot,25,21
commands/29503691/ita/ita_4.wav,command,telegram_bot,85,4
commands/492297965/ita/ita_3.wav,command,telegram_bot,21,3
commands/1064283897/ita/ita_11.wav,command,telegram_bot,78,11
commands/1306913040/ita/ita_24.wav,command,telegram_bot,35,24
commands/1936687856/ita/ita_26.wav,command,telegram_bot,56,26
commands/1770776685/ita/ita_27.wav,command,telegram_bot,71,27
commands/1415529430/ita/ita_8.wav,command,telegram_bot,64,8
commands/779117346/ita/ita_23.wav,command,telegram_bot,13,23
commands/696351228/ita/ita_15.wav,command,telegram_bot,34,15
commands/269423705/ita/ita_10.wav,command,telegram_bot,65,10
commands/134001349/ita/ita_13.wav,command,telegram_bot,14,13
commands/190987356/ita/ita_23.wav,command,telegram_bot,98,23
commands/1224730345/ita/ita_9.wav,command,telegram_bot,32,9
commands/899529674/ita/ita_2.wav,command,telegram_bot,9,2
commands/279763508/ita/ita_1.wav,command,telegram_bot,38,1
commands/757906339/ita/ita_29.wav,command,telegram_bot,83,29
commands/2109142388/ita/ita_4.wav,command,telegram_bot,37,4
commands/719438104/ita/ita_0.wav,command,telegram_bot,18,0
commands/2131190666/ita/ita_27.wav,command,telegram_bot,81,27
commands/2145431989/ita/ita_0.wav,command,telegram_bot,39,0
commands/738867743/ita/ita_7.wav,command,telegram_bot,31,7
commands/142490997/ita/ita_14.wav,command,telegram_bot,10,14
commands/2131190666/ita/ita_30.wav,command,telegram_bot,81,30
commands/1506793015/ita/ita_15.wav,command,telegram_bot,69,15
commands/202738934/ita/ita_5.wav,command,telegram_bot,52,5
commands/199231711/ita/ita_11.wav,command,telegram_bot,55,11
commands/202738934/ita/ita_28.wav,command,telegram_bot,52,28
commands/787588380/ita/ita_26.wav,command,telegram_bot,93,26
commands/2058616/ita/ita_4.wav,command,telegram_bot,26,4
commands/2146007936/ita/ita_10.wav,command,telegram_bot,43,10
commands/233601088/ita/ita_8.wav,command,telegram_bot,84,8
commands/199231711/ita/ita_28.wav,command,telegram_bot,55,28
commands/407575728/ita/ita_4.wav,command,telegram_bot,72,4
commands/1525639750/ita/ita_0.wav,command,telegram_bot,41,0
commands/1630728501/ita/ita_0.wav,command,telegram_bot,89,0
commands/184960439/ita/ita_11.wav,command,telegram_bot,46,11
commands/2131190666/ita/eng_23.wav,command,telegram_bot,81,23
commands/573888762/ita/ita_27.wav,command,telegram_bot,59,27
commands/1944030722/ita/ita_21.wav,command,telegram_bot,74,21
commands/604202480/ita/ita_30.wav,command,telegram_bot,68,30
commands/985961747/ita/ita_5.wav,command,telegram_bot,63,5
commands/985961747/ita/ita_14.wav,command,telegram_bot,63,14
commands/692151419/ita/ita_10.wav,command,telegram_bot,33,10
commands/1306913040/ita/ita_7.wav,command,telegram_bot,35,7
commands/706553514/ita/ita_23.wav,command,telegram_bot,82,23
commands/604202480/ita/ita_25.wav,command,telegram_bot,68,25
commands/323966352/ita/ita_23.wav,command,telegram_bot,5,23
commands/29503691/ita/ita_13.wav,command,telegram_bot,85,13
commands/1785329822/ita/ita_4.wav,command,telegram_bot,1,4
commands/604202480/ita/ita_21.wav,command,telegram_bot,68,21
commands/1953034279/ita/ita_21.wav,command,telegram_bot,47,21
commands/1415529430/ita/ita_11.wav,command,telegram_bot,64,11
commands/1028780533/ita/ita_27.wav,command,telegram_bot,87,27
commands/202738934/ita/ita_13.wav,command,telegram_bot,52,13
commands/279297158/ita/ita_2.wav,command,telegram_bot,28,2
commands/1314783113/ita/eng_23.wav,command,telegram_bot,44,23
commands/719438104/ita/ita_28.wav,command,telegram_bot,18,28
commands/238808563/ita/ita_15.wav,command,telegram_bot,17,15
