path,type,subtype,speaker,label
commands/225920774/ita/ita_17.wav,command,telegram_bot,225920774,17
commands/225920774/ita/ita_8.wav,command,telegram_bot,225920774,8
commands/225920774/ita/eng_23.wav,command,telegram_bot,225920774,23
commands/225920774/ita/ita_9.wav,command,telegram_bot,225920774,9
commands/225920774/ita/ita_25.wav,command,telegram_bot,225920774,25
commands/225920774/ita/ita_29.wav,command,telegram_bot,225920774,29
commands/225920774/ita/ita_12.wav,command,telegram_bot,225920774,12
commands/225920774/ita/ita_4.wav,command,telegram_bot,225920774,4
commands/225920774/ita/ita_24.wav,command,telegram_bot,225920774,24
commands/225920774/ita/ita_1.wav,command,telegram_bot,225920774,1
commands/225920774/ita/ita_27.wav,command,telegram_bot,225920774,27
commands/225920774/ita/ita_16.wav,command,telegram_bot,225920774,16
commands/225920774/ita/ita_23.wav,command,telegram_bot,225920774,23
commands/225920774/ita/ita_18.wav,command,telegram_bot,225920774,18
commands/121876938/ita/ita_7.wav,command,telegram_bot,121876938,7
commands/121876938/ita/eng_23.wav,command,telegram_bot,121876938,23
commands/121876938/ita/ita_12.wav,command,telegram_bot,121876938,12
commands/121876938/ita/ita_23.wav,command,telegram_bot,121876938,23
commands/121876938/ita/ita_5.wav,command,telegram_bot,121876938,5
commands/121876938/ita/ita_30.wav,command,telegram_bot,121876938,30
commands/482000749/ita/ita_17.wav,command,telegram_bot,482000749,17
commands/482000749/ita/ita_10.wav,command,telegram_bot,482000749,10
commands/482000749/ita/ita_8.wav,command,telegram_bot,482000749,8
commands/482000749/ita/ita_7.wav,command,telegram_bot,482000749,7
commands/482000749/ita/eng_23.wav,command,telegram_bot,482000749,23
commands/482000749/ita/ita_13.wav,command,telegram_bot,482000749,13
commands/482000749/ita/ita_9.wav,command,telegram_bot,482000749,9
commands/482000749/ita/ita_25.wav,command,telegram_bot,482000749,25
commands/482000749/ita/ita_29.wav,command,telegram_bot,482000749,29
commands/482000749/ita/ita_12.wav,command,telegram_bot,482000749,12
commands/482000749/ita/ita_2.wav,command,telegram_bot,482000749,2
commands/482000749/ita/ita_28.wav,command,telegram_bot,482000749,28
commands/482000749/ita/ita_4.wav,command,telegram_bot,482000749,4
commands/482000749/ita/ita_26.wav,command,telegram_bot,482000749,26
commands/482000749/ita/ita_0.wav,command,telegram_bot,482000749,0
commands/482000749/ita/ita_6.wav,command,telegram_bot,482000749,6
commands/482000749/ita/ita_24.wav,command,telegram_bot,482000749,24
commands/482000749/ita/ita_15.wav,command,telegram_bot,482000749,15
commands/482000749/ita/ita_14.wav,command,telegram_bot,482000749,14
commands/482000749/ita/ita_1.wav,command,telegram_bot,482000749,1
commands/482000749/ita/ita_27.wav,command,telegram_bot,482000749,27
commands/482000749/ita/ita_16.wav,command,telegram_bot,482000749,16
commands/482000749/ita/ita_11.wav,command,telegram_bot,482000749,11
commands/482000749/ita/ita_22.wav,command,telegram_bot,482000749,22
commands/482000749/ita/ita_23.wav,command,telegram_bot,482000749,23
commands/482000749/ita/ita_21.wav,command,telegram_bot,482000749,21
commands/482000749/ita/ita_5.wav,command,telegram_bot,482000749,5
commands/482000749/ita/ita_30.wav,command,telegram_bot,482000749,30
commands/482000749/ita/ita_3.wav,command,telegram_bot,482000749,3
commands/407575728/ita/ita_10.wav,command,telegram_bot,407575728,10
commands/407575728/ita/ita_8.wav,command,telegram_bot,407575728,8
commands/407575728/ita/ita_7.wav,command,telegram_bot,407575728,7
commands/407575728/ita/eng_23.wav,command,telegram_bot,407575728,23
commands/407575728/ita/ita_13.wav,command,telegram_bot,407575728,13
commands/407575728/ita/ita_9.wav,command,telegram_bot,407575728,9
commands/407575728/ita/ita_25.wav,command,telegram_bot,407575728,25
commands/407575728/ita/ita_29.wav,command,telegram_bot,407575728,29
commands/407575728/ita/ita_12.wav,command,telegram_bot,407575728,12
commands/407575728/ita/ita_2.wav,command,telegram_bot,407575728,2
commands/407575728/ita/ita_28.wav,command,telegram_bot,407575728,28
commands/407575728/ita/ita_4.wav,command,telegram_bot,407575728,4
commands/407575728/ita/ita_26.wav,command,telegram_bot,407575728,26
commands/407575728/ita/ita_0.wav,command,telegram_bot,407575728,0
commands/407575728/ita/ita_6.wav,command,telegram_bot,407575728,6
commands/407575728/ita/ita_24.wav,command,telegram_bot,407575728,24
commands/407575728/ita/ita_15.wav,command,telegram_bot,407575728,15
commands/407575728/ita/ita_14.wav,command,telegram_bot,407575728,14
commands/407575728/ita/ita_1.wav,command,telegram_bot,407575728,1
commands/407575728/ita/ita_27.wav,command,telegram_bot,407575728,27
commands/407575728/ita/ita_11.wav,command,telegram_bot,407575728,11
commands/407575728/ita/ita_22.wav,command,telegram_bot,407575728,22
commands/407575728/ita/ita_23.wav,command,telegram_bot,407575728,23
commands/407575728/ita/ita_21.wav,command,telegram_bot,407575728,21
commands/407575728/ita/ita_5.wav,command,telegram_bot,407575728,5
commands/407575728/ita/ita_30.wav,command,telegram_bot,407575728,30
commands/407575728/ita/ita_3.wav,command,telegram_bot,407575728,3
commands/224710733/ita/ita_17.wav,command,telegram_bot,224710733,17
commands/224710733/ita/ita_10.wav,command,telegram_bot,224710733,10
commands/224710733/ita/ita_8.wav,command,telegram_bot,224710733,8
commands/224710733/ita/ita_7.wav,command,telegram_bot,224710733,7
commands/224710733/ita/eng_23.wav,command,telegram_bot,224710733,23
commands/224710733/ita/ita_13.wav,command,telegram_bot,224710733,13
commands/224710733/ita/ita_9.wav,command,telegram_bot,224710733,9
