path,type,subtype,speaker,label
google_speech_commands_v1/nine/9a7c1f83_nohash_4.wav,reject,google_speech,9a7c1f83,31
google_speech_commands_v1/down/6c0f6493_nohash_3.wav,reject,google_speech,6c0f6493,31
google_speech_commands_v1/one/b83c1acf_nohash_3.wav,reject,google_speech,b83c1acf,31
google_speech_commands_v1/bed/47d01978_nohash_0.wav,reject,google_speech,47d01978,31
commands/1132842894/eng/eng_2.wav,command,telegram_bot,1132842894,2
google_speech_commands_v1/yes/44c201dd_nohash_0.wav,reject,google_speech,44c201dd,31
google_speech_commands_v1/dog/1657c9fa_nohash_0.wav,reject,google_speech,1657c9fa,31
google_speech_commands_v1/bird/e63b69c5_nohash_1.wav,reject,google_speech,e63b69c5,31
google_speech_commands_v1/zero/541120c7_nohash_0.wav,reject,google_speech,541120c7,31
google_speech_commands_v1/cat/c6ee87a7_nohash_0.wav,reject,google_speech,c6ee87a7,31
commands/5003958420/eng/eng_0.wav,command,telegram_bot,5003958420,0
synthetics/vocalware/neural/eng/engine3_voice8_cmd24.wav,synthetic,vocalware_neural,engine3,24
google_speech_commands_v1/eight/67c7fecb_nohash_1.wav,reject,google_speech,67c7fecb,31
synthetics/google/neural/eng/AU_Standard_B_cmd0.wav,synthetic,google_neural,AU_Standard_B,0
commands/1908497562/eng/eng_28.wav,command,telegram_bot,1908497562,28
google_speech_commands_v1/two/0f250098_nohash_1.wav,reject,google_speech,0f250098,31
commands/224710733/eng/eng_27.wav,command,telegram_bot,224710733,27
synthetics/google/standard/eng/IN_Wavenet_C_cmd19.wav,synthetic,google_standard,IN_Wavenet_C,19
commands/2123568595/eng/eng_26.wav,command,telegram_bot,2123568595,26
synthetics/polly/neural/eng/Emma_12.wav,synthetic,polly_neural,Emma,12
synthetics/polly/neural/eng/Ivy_30.wav,synthetic,polly_neural,Ivy,30
synthetics/naturalreaders/neural/eng/peter_en_2.wav,synthetic,naturalreaders_neural,peter,2
google_speech_commands_v1/right/37dca74f_nohash_2.wav,reject,google_speech,37dca74f,31
google_speech_commands_v1/seven/d0faf7e4_nohash_0.wav,reject,google_speech,d0faf7e4,31
commands/267561261/eng/eng_1.wav,command,telegram_bot,267561261,1
google_speech_commands_v1/nine/3e2ba5f7_nohash_2.wav,reject,google_speech,3e2ba5f7,31
commands/1770776685/eng/eng_7.wav,command,telegram_bot,1770776685,7
synthetics/azure/neural/eng/AnaNeural_30.wav,synthetic,azure_neural,AnaNeural,30
google_speech_commands_v1/one/d57febf0_nohash_0.wav,reject,google_speech,d57febf0,31
google_speech_commands_v1/on/b11a05d2_nohash_0.wav,reject,google_speech,b11a05d2,31
synthetics/polly/neural/eng/Joanna_0.wav,synthetic,polly_neural,Joanna,0
commands/1908394421/eng/eng_10.wav,command,telegram_bot,1908394421,10
google_speech_commands_v1/up/409c962a_nohash_0.wav,reject,google_speech,409c962a,31
synthetics/vocalware/neural/eng/engine2_voice7_cmd24.wav,synthetic,vocalware_neural,engine2,24
commands/1863268171/eng/eng_8.wav,command,telegram_bot,1863268171,8
google_speech_commands_v1/stop/f17be97f_nohash_1.wav,reject,google_speech,f17be97f,31
google_speech_commands_v1/nine/c256377f_nohash_0.wav,reject,google_speech,c256377f,31
google_speech_commands_v1/five/67c7fecb_nohash_0.wav,reject,google_speech,67c7fecb,31
google_speech_commands_v1/on/283d7a53_nohash_1.wav,reject,google_speech,283d7a53,31
google_speech_commands_v1/sheila/964e8cfd_nohash_0.wav,reject,google_speech,964e8cfd,31
google_speech_commands_v1/bed/20d3f11f_nohash_0.wav,reject,google_speech,20d3f11f,31
google_speech_commands_v1/dog/370844f7_nohash_1.wav,reject,google_speech,370844f7,31
commands/1936687856/eng/eng_28.wav,command,telegram_bot,1936687856,28
google_speech_commands_v1/two/37dca74f_nohash_1.wav,reject,google_speech,37dca74f,31
google_speech_commands_v1/wow/605ed0ff_nohash_1.wav,reject,google_speech,605ed0ff,31
google_speech_commands_v1/eight/439c84f4_nohash_2.wav,reject,google_speech,439c84f4,31
synthetics/google/neural/eng/IN_Standard_D_cmd27.wav,synthetic,google_neural,IN_Standard_D,27
synthetics/google/neural/eng/US_Standard_A_cmd22.wav,synthetic,google_neural,US_Standard_A,22
synthetics/azure/neural/eng/LunaNeural_18.wav,synthetic,azure_neural,LunaNeural,18
commands/1069744512/eng/ita_23.wav,command,telegram_bot,1069744512,23
