path,type,subtype,speaker,intent,explicit,implicit
rejects/esp/telegram_971441735_19_0_0.wav,reject,telegram,971441735,12,36,0
rejects/esp/telegram_945222367_22_2_0.wav,reject,telegram,945222367,12,36,0
rejects/esp/telegram_450427228_15_0_0.wav,reject,telegram,450427228,12,36,0
rejects/esp/telegram_971441735_0_0_2.wav,reject,telegram,971441735,12,36,0
rejects/esp/telegram_604008470_19_0_3.wav,reject,telegram,604008470,12,36,0
rejects/esp/telegram_2254966_16_2_1.wav,reject,telegram,2254966,12,36,0
rejects/esp/telegram_5637757826_19_0_3.wav,reject,telegram,5637757826,12,36,0
rejects/esp/telegram_450427228_1_2_0.wav,reject,telegram,450427228,12,36,0
rejects/esp/telegram_945222367_20_0_0.wav,reject,telegram,945222367,12,36,0
rejects/esp/telegram_604008470_18_1_0.wav,reject,telegram,604008470,12,36,0
rejects/esp/telegram_529489061_1_1_1.wav,reject,telegram,529489061,12,36,0
rejects/esp/telegram_450427228_22_0_0.wav,reject,telegram,450427228,12,36,0
rejects/esp/telegram_2254966_20_1_2.wav,reject,telegram,2254966,12,36,0
rejects/esp/telegram_971441735_0_0_0.wav,reject,telegram,971441735,12,36,0
rejects/esp/telegram_5637757826_15_5_0.wav,reject,telegram,5637757826,12,36,0
rejects/esp/telegram_450427228_15_2_0.wav,reject,telegram,450427228,12,36,0
rejects/esp/telegram_971441735_17_0_1.wav,reject,telegram,971441735,12,36,0
rejects/esp/telegram_971441735_20_0_0.wav,reject,telegram,971441735,12,36,0
rejects/esp/telegram_945222367_20_1_1.wav,reject,telegram,945222367,12,36,0
rejects/esp/telegram_450427228_1_1_0.wav,reject,telegram,450427228,12,36,0
rejects/esp/telegram_2254966_22_1_1.wav,reject,telegram,2254966,12,36,0
rejects/esp/telegram_971441735_18_1_1.wav,reject,telegram,971441735,12,36,0
rejects/esp/telegram_529489061_0_0_1.wav,reject,telegram,529489061,12,36,0
rejects/esp/telegram_2254966_22_0_0.wav,reject,telegram,2254966,12,36,0
rejects/esp/telegram_971441735_14_0_0.wav,reject,telegram,971441735,12,36,0
rejects/esp/telegram_5637757826_21_0_2.wav,reject,telegram,5637757826,12,36,0
rejects/esp/telegram_6182670111_0_0_1.wav,reject,telegram,6182670111,12,36,0
rejects/esp/telegram_971441735_22_1_1.wav,reject,telegram,971441735,12,36,0
rejects/esp/telegram_529489061_15_3_0.wav,reject,telegram,529489061,12,36,0
rejects/esp/telegram_6182670111_17_2_0.wav,reject,telegram,6182670111,12,36,0
